IDENTIFIER	VALUE
Solyc10g007410	0.155470313
Solyc10g007420	0.800512468
Solyc10g007440	-0.186229434
Solyc10g007460	-0.678464038
Solyc10g007470	-0.029577229
Solyc10g007480	0.282438615
Solyc10g007500	0.269132002
Solyc10g007520	-0.667578266
Solyc10g007550	-0.146789794
Solyc10g007590	-0.063800349
Solyc10g007600	-0.945429907
Solyc10g007610	0.268366925
Solyc10g007635	1.063098794
Solyc10g007650	0.269044059
Solyc10g007670	0.031667943
Solyc10g007680	-0.178250818
Solyc10g007690	-0.55982493
Solyc10g007700	0.42722503
Solyc10g007710	0.180747939
Solyc10g007720	0.389604744
Solyc10g007730	0.098579868
Solyc10g007740	0.020889277
Solyc10g007760	0.402283841
Solyc10g007770	0.261310652
Solyc10g007780	0.139801671
Solyc10g007800	-1.434882933
Solyc10g007810	-0.179106324
Solyc10g007830	0.096452736
Solyc10g007840	-0.23229997
Solyc10g007850	0.33652323
Solyc10g007860	-0.265777142
Solyc10g007870	1.501406748
Solyc10g007880	-0.584180589
Solyc10g007900	0.641985696
Solyc10g007930	-1.267556329
Solyc10g007940	0.130904581
Solyc10g007950	-0.110203645
Solyc10g007980	0.044502119
Solyc10g007990	-0.200555079
Solyc10g008000	-1.12709298
Solyc10g008010	0.155881203
Solyc10g008020	-0.149148847
Solyc10g008030	1.288850568
Solyc10g008040	0.274100814
Solyc10g008050	1.426855394
Solyc10g008060	0.110146635
Solyc10g008070	-0.147889364
Solyc10g008090	0.294930548
Solyc10g008100	0.173179199
Solyc10g008110	0.296820506
Solyc10g008120	-0.262808821
Solyc10g008130	-0.778424635
Solyc10g008140	-0.190217891
Solyc10g008180	-0.026701458
Solyc10g008190	0.005684203
Solyc10g008200	0.331999524
Solyc10g008210	0.240046527
Solyc10g008220	-0.341544845
Solyc10g008230	-0.419932151
Solyc10g008240	-0.621880303
Solyc10g008247	0.777311831
Solyc10g008270	1.062388696
Solyc10g008280	-0.347395001
Solyc10g008300	0.231618681
Solyc10g008310	-0.170112363
Solyc10g008320	1.261500654
Solyc10g008340	0.50342879
Solyc10g008350	-0.219046126
Solyc10g008390	0.591924458
Solyc10g008400	-0.248222247
Solyc10g008410	1.908876995
Solyc10g008420	-0.410370592
Solyc10g008440	1.023999083
Solyc10g008450	-0.565622828
Solyc10g008460	0.296236662
Solyc10g008470	0.557053484
Solyc10g008480	-0.767285075
Solyc10g008490	0.356409411
Solyc10g008500	-0.79746982
Solyc10g008510	0.075003712
Solyc10g008520	0.645174602
Solyc10g008540	-0.847781063
Solyc10g008560	0.326940055
Solyc10g008570	-0.264855222
Solyc10g008580	0.043132192
Solyc10g008590	0.319694543
Solyc10g008600	-0.41270504
Solyc10g008610	0.102922222
Solyc10g008620	-0.806234206
Solyc10g008630	-0.012770774
Solyc10g008640	0.589503984
Solyc10g008650	-0.432091766
Solyc10g008660	0.860618339
Solyc10g008665	0.536116761
Solyc10g008670	0.578123052
Solyc10g008700	2.348421536
Solyc10g008710	2.137733252
Solyc10g008720	0.134531462
Solyc10g008730	-0.54989484
Solyc10g008740	0.135301069
Solyc10g008750	-0.004976622
Solyc10g008760	0.191495656
Solyc10g008770	0.050863895
Solyc10g008780	0.483188002
Solyc10g008790	0.424361167
Solyc10g008800	0.218956049
Solyc10g008810	-1.531807581
Solyc10g008830	0.992768599
Solyc10g008840	-0.063769498
Solyc10g008850	-0.221445042
Solyc10g008860	2.044543388
Solyc10g008870	-0.221138623
Solyc10g008880	-0.256264507
Solyc10g008890	-0.153580378
Solyc10g008910	1.163187632
Solyc10g008950	-0.150465345
Solyc10g008960	-0.59766133
Solyc10g008980	-0.14803065
Solyc10g008990	0.243936476
Solyc10g009000	-0.118601574
Solyc10g009010	0.143767137
Solyc10g009020	0.596356258
Solyc10g009030	-0.124999087
Solyc10g009040	0.272577886
Solyc10g009050	0.283848857
Solyc10g009060	-0.13373201
Solyc10g009070	-0.353503335
Solyc10g009080	-1.393560571
Solyc10g009090	-0.138361556
Solyc10g009110	-0.025532283
Solyc10g009120	-0.273908989
Solyc10g009130	0.546892688
Solyc10g009150	-0.310242336
Solyc10g009160	-0.46460667
Solyc10g009170	1.006566523
Solyc10g009180	0.05240471
Solyc10g009190	-1.153511435
Solyc10g009200	0.033699953
Solyc10g009210	0.09445964
Solyc10g009220	0.171366608
Solyc10g009230	-0.153010606
Solyc10g009240	0.123001212
Solyc10g009270	0.924332678
Solyc10g009280	-0.468661245
Solyc10g009290	0.213418495
Solyc10g009320	-0.737454618
Solyc10g009330	-0.245999562
Solyc10g009340	0.446858176
Solyc10g009350	-0.976010172
Solyc10g009380	-1.056539028
Solyc10g009400	-0.083874337
Solyc10g009410	-1.275795778
Solyc10g009420	0.411449499
Solyc10g009480	-2.751734703
Solyc10g009490	0.08444112
Solyc10g009500	1.309282749
Solyc10g009540	1.044304649
Solyc10g009550	-1.534372099
Solyc10g009570	0.093466258
Solyc10g009580	-1.360818276
Solyc10g011660	-1.589812448
Solyc10g011670	-0.713209998
Solyc10g011680	0.293755412
Solyc10g011690	0.107070479
Solyc10g011700	-0.114626366
Solyc10g011730	1.273933255
Solyc10g011740	0.307031572
Solyc10g011750	-0.02904155
Solyc10g011760	0.563300521
Solyc10g011765	-0.187866441
Solyc10g011770	0.296638591
Solyc10g011790	0.115550418
Solyc10g011810	0.494051163
Solyc10g011820	0.175724422
Solyc10g011870	-0.139506393
Solyc10g011880	0.330916097
Solyc10g011910	-1.1954364
Solyc10g011925	1.552736504
Solyc10g011940	-0.179334404
Solyc10g011950	0.629562241
Solyc10g011960	-1.273868455
Solyc10g011980	-0.010334451
Solyc10g012030	0.030848958
Solyc10g012050	0.889890824
Solyc10g012060	-0.066196849
Solyc10g012070	-0.17809178
Solyc10g012080	0.305626524
Solyc10g012160	0.097007639
Solyc10g012170	0.207966772
Solyc10g012190	0.678323595
Solyc10g012210	0.636681389
Solyc10g012240	0.192105803
Solyc10g012370	-0.202494656
Solyc10g012400	0.182538598
Solyc10g012410	0.220528705
Solyc10g012420	0.065149348
Solyc10g012430	-0.061394946
Solyc10g017490	-0.192137235
Solyc10g017530	0.013494457
Solyc10g017570	-1.030597819
Solyc10g017580	0.043367546
Solyc10g017600	0.506255922
Solyc10g017750	-0.617902669
Solyc10g017810	0.253483285
Solyc10g017850	0.011857649
Solyc10g017880	-0.184376057
Solyc10g017930	-0.472955955
Solyc10g017960	-1.908109966
Solyc10g017985	-1.597934039
Solyc10g018015	-0.631965924
Solyc10g018120	-0.540483414
Solyc10g018140	-1.452701061
Solyc10g018160	0.038752107
Solyc10g018250	-0.010086448
Solyc10g018260	-0.49956308
Solyc10g018300	-0.144307662
Solyc10g018350	0.019404301
Solyc10g018390	2.314191855
Solyc10g018520	-0.211442639
Solyc10g018530	0.401102644
Solyc10g018540	0.47169043
Solyc10g018590	-0.536373671
Solyc10g018600	-0.003485803
Solyc10g018610	-0.880945193
Solyc10g018640	-1.212203657
Solyc10g018645	-1.57400393
Solyc10g018780	-0.201815625
Solyc10g018790	0.191782465
Solyc10g018850	0.360408609
Solyc10g018870	-0.650715032
Solyc10g018900	-0.516783059
Solyc10g019015	0.023900341
Solyc10g019040	-0.129529458
Solyc10g019170	-0.115729702
Solyc10g019175	-0.668943586
Solyc10g019195	-0.379799387
Solyc10g019227	-0.023957476
Solyc10g024320	0.073531064
Solyc10g024330	-0.096840939
Solyc10g024340	0.192326343
Solyc10g024360	-0.969111124
Solyc10g024365	-0.118894649
Solyc10g024370	-0.728473491
Solyc10g024383	-1.381223559
Solyc10g024410	-0.076429447
Solyc10g024420	-0.841106578
Solyc10g024470	-0.177193222
Solyc10g032567	0.006833939
Solyc10g037880	-0.237440627
Solyc10g037890	0.333766367
Solyc10g037900	0.390137141
Solyc10g037910	0.486826645
Solyc10g037930	-1.242425787
Solyc10g037940	-0.467979895
Solyc10g037950	0.231564882
Solyc10g037960	0.07437434
Solyc10g037980	0.252784644
Solyc10g037990	-0.674989192
Solyc10g038000	-0.088744114
Solyc10g038060	0.983484115
Solyc10g038080	0.817244923
Solyc10g038110	0.241700248
Solyc10g038120	-0.036275893
Solyc10g038130	1.002292434
Solyc10g038183	0.468206326
Solyc10g038190	-0.026859068
Solyc10g039190	-0.456128292
Solyc10g039230	0.238815025
Solyc10g039270	0.056770285
Solyc10g039280	0.246567865
Solyc10g039290	-0.563289133
Solyc10g039297	-0.475284433
Solyc10g039360	-0.217117573
Solyc10g039380	0.113948579
Solyc10g039383	-0.11945268
Solyc10g039430	0.040425723
Solyc10g044443	0.740771966
Solyc10g044450	-0.088622087
Solyc10g044470	-0.091144389
Solyc10g044480	-0.020641613
Solyc10g044510	-0.75907266
Solyc10g044520	-0.057290867
Solyc10g044525	-0.631107598
Solyc10g044640	-0.227254919
Solyc10g044670	-0.09900135
Solyc10g044710	-0.030159194
Solyc10g044720	-0.545955194
Solyc10g044740	0.226803428
Solyc10g044750	-0.540978855
Solyc10g044780	-0.007829325
Solyc10g044820	0.949430442
Solyc10g044830	0.430618485
Solyc10g044840	-0.010655534
Solyc10g044900	-0.070268323
Solyc10g044910	0.178281704
Solyc10g044960	-0.102718873
Solyc10g045100	0.876952792
Solyc10g045170	0.095870094
Solyc10g045180	-0.053775336
Solyc10g045190	-0.423778739
Solyc10g045240	-0.521020711
Solyc10g045270	-0.556113281
Solyc10g045290	0.75224852
Solyc10g045310	-0.507850683
Solyc10g045320	0.24129191
Solyc10g045350	0.104809582
Solyc10g045380	0.090043044
Solyc10g045385	-0.219079899
Solyc10g045390	-0.088169881
Solyc10g045420	-0.455117318
Solyc10g045430	-0.198808221
Solyc10g045490	-0.267941041
Solyc10g045540	-0.048925427
Solyc10g045550	0.311380337
Solyc10g045580	1.081997338
Solyc10g045600	0.599940629
Solyc10g045630	-0.484531498
Solyc10g045640	0.121653047
Solyc10g046770	-1.222881999
Solyc10g046930	-0.603228675
Solyc10g046970	-0.133078233
Solyc10g047000	-0.221472173
Solyc10g047040	-0.283313861
Solyc10g047050	-0.088350113
Solyc10g047110	0.528149043
Solyc10g047120	-0.21440457
Solyc10g047130	-0.433030518
Solyc10g047140	0.090308453
Solyc10g047200	-0.319067989
Solyc10g047210	-0.15957564
Solyc10g047220	-0.222378202
Solyc10g047240	-0.87952882
Solyc10g047260	-0.388775752
Solyc10g047270	0.258239164
Solyc10g047290	-0.045068912
Solyc10g047300	-0.2551256
Solyc10g047320	-0.138924967
Solyc10g047350	-0.234892548
Solyc10g047360	-0.248188625
Solyc10g047370	-0.085074209
Solyc10g047410	-0.875665162
Solyc10g047540	-0.013562311
Solyc10g047630	-0.018371524
Solyc10g047640	0.056385506
Solyc10g047650	0.376497874
Solyc10g047660	-0.233872849
Solyc10g047670	0.046888268
Solyc10g047730	0.901715479
Solyc10g047800	-0.892681706
Solyc10g047810	0.594277378
Solyc10g047930	0.426117074
Solyc10g047950	-0.000248257
Solyc10g047960	0.4580981
Solyc10g048030	0.446556752
Solyc10g048060	-1.624210519
Solyc10g048190	1.679712174
Solyc10g049210	-0.127969086
Solyc10g049270	1.113588401
Solyc10g049280	0.53146497
Solyc10g049330	-1.034594778
Solyc10g049360	-0.154433333
Solyc10g049420	-1.664292612
Solyc10g049515	-0.637600601
Solyc10g049530	0.330471552
Solyc10g049560	0.520568979
Solyc10g049570	-0.098512977
Solyc10g049580	-0.841005916
Solyc10g049600	-1.111065116
Solyc10g049620	0.169867664
Solyc10g049630	0.111394246
Solyc10g049640	0.292537543
Solyc10g049650	-0.049246941
Solyc10g049660	0.800111469
Solyc10g049710	0.127241212
Solyc10g049780	2.392463969
Solyc10g049790	-0.133389867
Solyc10g049800	-0.057484439
Solyc10g049815	-0.146260272
Solyc10g049850	0.18070218
Solyc10g049870	0.419929817
Solyc10g049890	0.252928794
Solyc10g049917	0.215596807
Solyc10g049970	-0.129907582
Solyc10g050060	0.536176075
Solyc10g050100	-0.780561526
Solyc10g050110	-0.605488952
Solyc10g050160	-1.297460443
Solyc10g050170	0.036407692
Solyc10g050190	0.340388561
Solyc10g050200	0.296333245
Solyc10g050210	0.81310189
Solyc10g050220	0.771971315
Solyc10g050230	0.138005899
Solyc10g050430	-1.045652505
Solyc10g050440	0.289466777
Solyc10g050445	-0.777617596
Solyc10g050450	-0.265482362
Solyc10g050453	-0.261522172
Solyc10g050457	-0.571080817
Solyc10g050510	-0.14430934
Solyc10g050540	-0.003333956
Solyc10g050740	0.939726161
Solyc10g050770	-2.13743387
Solyc10g050840	0.529846521
Solyc10g050850	-0.454900287
Solyc10g050860	-0.347941243
Solyc10g050870	0.001775579
Solyc10g050890	0.359384855
Solyc10g050910	-0.331405312
Solyc10g050920	-0.264536999
Solyc10g050970	-1.392617242
Solyc10g051010	-0.001313017
Solyc10g051020	-1.742755785
Solyc10g051030	-0.040681224
Solyc10g051050	-1.618086531
Solyc10g051080	-0.807465671
Solyc10g051090	0.083078372
Solyc10g051110	-0.102089791
Solyc10g051120	-0.08357332
Solyc10g051130	0.611023567
Solyc10g051140	-0.564973227
Solyc10g051150	-0.95943293
Solyc10g051200	-0.135000689
Solyc10g051215	0.402052007
Solyc10g051240	-1.22937396
Solyc10g051270	0.057426976
Solyc10g051300	-0.427495182
Solyc10g051310	0.256075246
Solyc10g051340	0.125164651
Solyc10g051350	0.350169784
Solyc10g051373	-2.094121645
Solyc10g051377	0.415670321
Solyc10g052470	-0.000641065
Solyc10g052490	-0.880049316
Solyc10g052500	-0.668589035
Solyc10g052510	0.353851607
Solyc10g052540	0.841068909
Solyc10g052600	0.010426178
Solyc10g052603	0.247878833
Solyc10g052607	0.618841936
Solyc10g052660	0.11312134
Solyc10g052710	0.124737645
Solyc10g052712	-1.200254925
Solyc10g052880	-0.353546286
Solyc10g053880	-1.562156402
Solyc10g053970	0.22154328
Solyc10g054010	-0.221719771
Solyc10g054030	-0.110930296
Solyc10g054040	-0.036208577
Solyc10g054060	0.082093387
Solyc10g054080	0.517413698
Solyc10g054100	0.112789064
Solyc10g054280	0.443739196
Solyc10g054320	0.213483696
Solyc10g054330	-0.052779972
Solyc10g054400	0.015479206
Solyc10g054420	-0.892357064
Solyc10g054440	-0.893335974
Solyc10g054480	-0.581759503
Solyc10g054560	0.473708348
Solyc10g054570	0.39037669
Solyc10g054590	0.29846248
Solyc10g054660	0.585227514
Solyc10g054670	-0.253106911
Solyc10g054673	-0.71646736
Solyc10g054727	0.256398304
Solyc10g054730	0.052826982
Solyc10g054770	-0.864614973
Solyc10g054780	0.627799434
Solyc10g054810	0.104347537
Solyc10g054820	0.286204574
Solyc10g054840	0.086284024
Solyc10g054850	0.301723206
Solyc10g054860	-0.437335102
Solyc10g054870	-0.679750092
Solyc10g054880	0.286505044
Solyc10g054900	-2.775172721
Solyc10g054910	-0.474913395
Solyc10g054930	0.258453715
Solyc10g055200	-0.636855977
Solyc10g055240	0.943333637
Solyc10g055250	2.171825047
Solyc10g055375	-1.275512363
Solyc10g055390	-0.910601416
Solyc10g055410	0.411732563
Solyc10g055450	0.093143051
Solyc10g055460	0.282462348
Solyc10g055540	0.117013459
Solyc10g055545	-0.27299972
Solyc10g055560	-0.93813681
Solyc10g055593	0.278180364
Solyc10g055597	-0.64031109
Solyc10g055620	2.219510173
Solyc10g055630	-0.739201977
Solyc10g055640	0.149671344
Solyc10g055650	0.148902138
Solyc10g055655	-0.16799787
Solyc10g055670	0.054727638
Solyc10g055680	0.527067623
Solyc10g055685	-0.230592077
Solyc10g055700	0.129856777
Solyc10g055710	0.159698085
Solyc10g055720	0.30283289
Solyc10g055730	-0.649342301
Solyc10g055760	-0.799786037
Solyc10g055770	-0.004634502
Solyc10g055780	0.544347908
Solyc10g055790	0.925854065
Solyc10g055800	0.122212717
Solyc10g055810	-0.197309584
Solyc10g055820	-0.191131795
Solyc10g061880	-2.617558311
Solyc10g061887	-0.513190701
Solyc10g061930	0.090069503
Solyc10g061940	0.08504628
Solyc10g061950	-0.072623607
Solyc10g061955	0.078817352
Solyc10g061960	-0.109474247
Solyc10g061970	-0.285315435
Solyc10g062160	0.483114426
Solyc10g062180	0.071832135
Solyc10g062200	-0.136987582
Solyc10g062220	0.284273428
Solyc10g062340	-0.124833198
Solyc10g073357	-0.321539363
Solyc10g074440	1.981632043
Solyc10g074470	-0.384444112
Solyc10g074500	0.210691101
Solyc10g074530	-0.816388744
Solyc10g074540	0.763649954
Solyc10g074550	-0.607566911
Solyc10g074560	-0.04160291
Solyc10g074570	0.164157996
Solyc10g074580	-0.081418056
Solyc10g074590	0.204667542
Solyc10g074600	-0.176902139
Solyc10g074610	0.040881726
Solyc10g074630	0.302516463
Solyc10g074643	1.036131652
Solyc10g074650	0.118474442
Solyc10g074680	-0.45413974
Solyc10g074690	0.384135865
Solyc10g074700	0.054046624
Solyc10g074710	0.368047128
Solyc10g074720	0.765194281
Solyc10g074730	0.43345707
Solyc10g074740	0.540452615
Solyc10g074750	0.089829235
Solyc10g074785	0.148335603
Solyc10g074790	-0.476989804
Solyc10g074810	0.024374752
Solyc10g074820	0.199900884
Solyc10g074860	0.201632162
Solyc10g074870	0.308500822
Solyc10g074880	-0.267512213
Solyc10g074890	0.177917291
Solyc10g074900	-0.333818394
Solyc10g074910	0.203417436
Solyc10g074920	-1.512619286
Solyc10g074930	0.204443309
Solyc10g074940	0.312686613
Solyc10g074950	0.592367766
Solyc10g074970	-0.222934411
Solyc10g074980	0.224661036
Solyc10g074990	-0.397861665
Solyc10g075020	-0.2761043
Solyc10g075030	-0.156423236
Solyc10g075040	0.182243666
Solyc10g075050	1.24571294
Solyc10g075070	-0.776841788
Solyc10g075090	-0.421928602
Solyc10g075100	0.427412083
Solyc10g075103	-0.302298757
Solyc10g075107	1.35874901
Solyc10g075110	1.762399354
Solyc10g075118	2.091571015
Solyc10g075150	-3.290327083
Solyc10g075160	1.282577582
Solyc10g076180	-0.386313967
Solyc10g076200	0.448493531
Solyc10g076210	1.362578006
Solyc10g076220	1.2134053
Solyc10g076240	1.001983893
Solyc10g076250	-0.061032151
Solyc10g076260	0.365825706
Solyc10g076270	0.346022534
Solyc10g076280	1.129364732
Solyc10g076290	-0.105583092
Solyc10g076300	-0.553651552
Solyc10g076350	0.323821488
Solyc10g076360	0.678203465
Solyc10g076410	-0.6521127
Solyc10g076420	-0.00681339
Solyc10g076450	0.060625072
Solyc10g076480	-0.056267887
Solyc10g076510	-0.444405326
Solyc10g076515	0.501095157
Solyc10g076530	1.120909422
Solyc10g076540	0.365861161
Solyc10g076550	-0.192725394
Solyc10g076560	0.020266743
Solyc10g076580	0.186517158
Solyc10g076590	0.183638903
Solyc10g076600	0.093942542
Solyc10g076610	1.340962365
Solyc10g076650	0.077371759
Solyc10g076660	2.604843194
Solyc10g076690	0.035950225
Solyc10g076700	0.171909636
Solyc10g076710	0.06159571
Solyc10g076720	-0.964825815
Solyc10g076730	-0.873566511
Solyc10g076740	-0.652747974
Solyc10g076750	0.256659289
Solyc10g076760	-0.242074933
Solyc10g076780	0.461421321
Solyc10g076790	-0.090593662
Solyc10g076800	-0.149348619
Solyc10g076810	-0.286885847
Solyc10g076840	0.298124508
Solyc10g076860	0.382402703
Solyc10g076870	0.087814432
Solyc10g076890	0.332056781
Solyc10g076900	1.144936898
Solyc10g076910	-0.024326408
Solyc10g076915	-0.321488826
Solyc10g076920	-0.594897236
Solyc10g076930	-0.056913895
Solyc10g076940	0.040540064
Solyc10g076990	-0.260938998
Solyc10g076995	0.22167872
Solyc10g077000	0.025684612
Solyc10g077010	0.419635299
Solyc10g077020	-0.086450733
Solyc10g077030	0.200418151
Solyc10g077040	0.215948171
Solyc10g077050	-0.140272812
Solyc10g077065	0.022813113
Solyc10g077070	-0.130485725
Solyc10g077090	-0.34860044
Solyc10g077100	0.065887551
Solyc10g077110	-0.148455363
Solyc10g077120	-0.124332515
Solyc10g077130	-1.298598495
Solyc10g078150	-0.012242652
Solyc10g078160	0.449891013
Solyc10g078180	0.04461172
Solyc10g078190	-0.521965271
Solyc10g078230	-0.260732852
Solyc10g078240	0.410143107
Solyc10g078250	-0.684069224
Solyc10g078280	-0.129479114
Solyc10g078300	-0.381523055
Solyc10g078310	-0.11983966
Solyc10g078320	-0.398058359
Solyc10g078330	0.450664437
Solyc10g078340	1.05894027
Solyc10g078350	-0.522547494
Solyc10g078370	0.121608144
Solyc10g078390	0.151653558
Solyc10g078400	0.773106487
Solyc10g078410	-0.364645821
Solyc10g078420	-0.205656204
Solyc10g078430	0.025477159
Solyc10g078440	0.520548663
Solyc10g078450	0.069424072
Solyc10g078480	0.071464664
Solyc10g078490	0.222403299
Solyc10g078500	1.543173473
Solyc10g078510	0.789511621
Solyc10g078520	0.238702813
Solyc10g078530	0.911447503
Solyc10g078540	-0.065662403
Solyc10g078550	0.487958107
Solyc10g078560	-0.276361951
Solyc10g078570	-0.224701815
Solyc10g078580	1.162133909
Solyc10g078590	-0.271288609
Solyc10g078600	-1.677150548
Solyc10g078620	-0.152636464
Solyc10g078630	0.354738287
Solyc10g078660	-0.154775659
Solyc10g078680	0.213457817
Solyc10g078690	0.184809013
Solyc10g078700	0.595955676
Solyc10g078710	0.011904541
Solyc10g078715	-0.018266483
Solyc10g078730	-0.263347
Solyc10g078740	0.32956932
Solyc10g078750	-0.249480822
Solyc10g078790	0.005271199
Solyc10g078830	0.165764824
Solyc10g078860	-0.490430249
Solyc10g078900	-0.113456247
Solyc10g078910	0.059448673
Solyc10g078920	0.182277852
Solyc10g078930	-0.18161141
Solyc10g078950	0.027015108
Solyc10g078960	-0.152735369
Solyc10g078990	0.568821283
Solyc10g079000	0.28912419
Solyc10g079010	0.059546216
Solyc10g079050	-1.377411253
Solyc10g079070	0.331070452
Solyc10g079080	0.269457751
Solyc10g079090	0.619196171
Solyc10g079100	0.037443084
Solyc10g079110	0.682790095
Solyc10g079120	-0.022589634
Solyc10g079130	0.350046603
Solyc10g079140	-0.093198136
Solyc10g079150	-3.813208131
Solyc10g079155	0.343502952
Solyc10g079160	-0.309232282
Solyc10g079170	-0.585780668
Solyc10g079190	-0.619127425
Solyc10g079200	-0.002722316
Solyc10g079240	-0.779672711
Solyc10g079250	0.291020745
Solyc10g079260	0.425118148
Solyc10g079280	0.384459667
Solyc10g079290	0.13453852
Solyc10g079300	1.156656764
Solyc10g079310	-0.060923876
Solyc10g079320	1.398253358
Solyc10g079350	0.856648766
Solyc10g079360	0.206980176
Solyc10g079370	0.078540295
Solyc10g079380	-2.213037125
Solyc10g079420	-0.341436063
Solyc10g079430	-0.141982125
Solyc10g079440	0.147039284
Solyc10g079450	0.281740251
Solyc10g079460	0.622007845
Solyc10g079470	-0.062770111
Solyc10g079480	-0.138302048
Solyc10g079490	0.097931906
Solyc10g079500	-0.332952922
Solyc10g079510	1.314980185
Solyc10g079550	-0.308478134
Solyc10g079560	0.527342357
Solyc10g079580	-0.29565028
Solyc10g079590	1.000582197
Solyc10g079600	0.350174729
Solyc10g079610	-0.275600725
Solyc10g079620	-1.379984371
Solyc10g079640	0.039211111
Solyc10g079690	2.053696524
Solyc10g079700	-0.016502218
Solyc10g079710	-0.050494753
Solyc10g079720	-0.096182856
Solyc10g079730	0.458931824
Solyc10g079740	0.254278178
Solyc10g079750	1.24579455
Solyc10g079755	-0.908601599
Solyc10g079770	-0.146220718
Solyc10g079790	-0.177798252
Solyc10g079795	0.001360724
Solyc10g079810	-0.242169792
Solyc10g079820	-0.262574368
Solyc10g079830	0.047688766
Solyc10g079840	-0.222381947
Solyc10g079850	0.057982123
Solyc10g079860	0.168526083
Solyc10g079880	0.024152691
Solyc10g079890	-0.119816763
Solyc10g079910	-0.241659614
Solyc10g079920	0.04071326
Solyc10g079930	-0.72968204
Solyc10g079940	0.299517621
Solyc10g079950	0.135507167
Solyc10g079960	-0.045015516
Solyc10g079970	-0.106588394
Solyc10g079980	0.439023021
Solyc10g079990	0.109174957
Solyc10g080010	-0.286301178
Solyc10g080020	-0.007067081
Solyc10g080040	-0.129518602
Solyc10g080070	-0.067687081
Solyc10g080080	-0.021403022
Solyc10g080090	-0.381685688
Solyc10g080100	0.025483382
Solyc10g080110	-0.528448442
Solyc10g080130	-0.819894009
Solyc10g080150	-0.029204822
Solyc10g080160	-0.024809563
Solyc10g080180	-0.079504771
Solyc10g080190	0.018924781
Solyc10g080200	-0.102001667
Solyc10g080220	-0.026790183
Solyc10g080230	-1.002959606
Solyc10g080240	-1.068244681
Solyc10g080260	0.039005637
Solyc10g080300	-0.313539811
Solyc10g080320	-0.277379117
Solyc10g080330	-0.125543049
Solyc10g080350	-0.326432439
Solyc10g080360	2.146217478
Solyc10g080370	0.671968596
Solyc10g080380	-2.09826819
Solyc10g080390	0.165133507
Solyc10g080400	0.813867899
Solyc10g080420	0.034053234
Solyc10g080430	0.31009024
Solyc10g080440	0.257070897
Solyc10g080450	0.182138044
Solyc10g080470	-0.283927651
Solyc10g080480	-0.094581236
Solyc10g080490	-0.149221844
Solyc10g080500	0.899331316
Solyc10g080520	0.039718193
Solyc10g080530	-0.987378488
Solyc10g080540	0.006357366
Solyc10g080550	0.205625398
Solyc10g080560	0.345558064
Solyc10g080570	-2.05149239
Solyc10g080590	0.086781456
Solyc10g080600	0.226064926
Solyc10g080610	-0.673132023
Solyc10g080620	-0.638318401
Solyc10g080630	-0.078168617
Solyc10g080660	-0.361145581
Solyc10g080670	-0.380036645
Solyc10g080680	1.207146713
Solyc10g080690	1.103378534
Solyc10g080700	0.0528798
Solyc10g080710	-0.391376391
Solyc10g080720	-0.10861599
Solyc10g080725	0.076211026
Solyc10g080730	0.335864363
Solyc10g080740	-0.049255141
Solyc10g080760	0.61006182
Solyc10g080770	-0.015272647
Solyc10g080780	0.071273946
Solyc10g080810	0.191716508
Solyc10g080840	0.451131332
Solyc10g080870	2.272365176
Solyc10g080880	0.145367921
Solyc10g080890	-0.28236429
Solyc10g080900	1.574801439
Solyc10g080930	-0.088397542
Solyc10g080940	0.432230792
Solyc10g080950	0.45860152
Solyc10g080960	-1.61118868
Solyc10g080970	0.031797202
Solyc10g081000	0.253649916
Solyc10g081010	0.27532393
Solyc10g081020	-0.133067183
Solyc10g081030	0.140354101
Solyc10g081040	-0.868955529
Solyc10g081050	-0.396414804
Solyc10g081060	-0.047490079
Solyc10g081080	-0.344139702
Solyc10g081100	0.437109097
Solyc10g081110	0.259811289
Solyc10g081120	0.212485664
Solyc10g081130	0.302171234
Solyc10g081140	0.174501423
Solyc10g081150	0.139299219
Solyc10g081160	0.57756688
Solyc10g081170	0.254574531
Solyc10g081180	0.123574501
Solyc10g081190	-0.099554437
Solyc10g081200	0.234413948
Solyc10g081210	-0.085709547
Solyc10g081220	0.374875857
Solyc10g081230	-0.291117935
Solyc10g081240	-0.108136848
Solyc10g081250	0.051337214
Solyc10g081260	0.742014702
Solyc10g081270	0.173634902
Solyc10g081280	-0.300080949
Solyc10g081290	-0.207744429
Solyc10g081300	-0.601511029
Solyc10g081310	-0.191210305
Solyc10g081330	-0.067152464
Solyc10g081340	-0.405541586
Solyc10g081350	0.051184279
Solyc10g081360	0.166935938
Solyc10g081370	0.267169225
Solyc10g081380	0.190559945
Solyc10g081410	0.080484089
Solyc10g081420	-0.946426548
Solyc10g081430	0.07710644
Solyc10g081440	0.854543224
Solyc10g081450	-0.016034732
Solyc10g081460	-0.118932928
Solyc10g081470	0.324113601
Solyc10g081480	-0.234409483
Solyc10g081490	0.715439515
Solyc10g081510	0.601241853
Solyc10g081530	0.276887093
Solyc10g081540	-0.001866771
Solyc10g081560	-2.496518717
Solyc10g081570	0.226829536
Solyc10g081575	1.349327346
Solyc10g081580	0.038192831
Solyc10g081590	0.25964892
Solyc10g081600	0.152112444
Solyc10g081610	0.088255474
Solyc10g081620	0.133077664
Solyc10g081630	-0.078375823
Solyc10g081650	0.231199041
