target_id	CV	F1	F1_hab	F2_127	F2_151	F2_28	F2_411	F2_445	F2_73	PI127826
Solyc02g085700	1548	1423	2898	550	377	1767	668	704	982	3237
Solyc02g085705	55	14	8	31	5	6	31	3	25	15
Solyc02g085710	103	47	11	43	56	67	80	32	57	22
Solyc02g085720	133	82	20	194	97	59	151	106	178	39
Solyc02g085730	7499	1769	6748	2979	557	3220	1939	1700	1606	9442
Solyc02g085740	534	464	495	421	410	470	423	399	479	548
Solyc02g085745	1060.52	2216.87	104.661	909.626	205	866.098	1397	443	909.935	93
Solyc02g085750	13.4817	11.1281	17.339	17.3743	0	46.9022	12	0	15.0648	0
Solyc02g085770	0	0	0	0	0	0	0	0	0	0
Solyc02g085780	1513	1605	1450	1171	1070	1575	1239	1483	1274	1795
Solyc02g085790	1770	1462	1275	1449	1082	1619	1283	1284	1138	1538
Solyc02g085800	0	0	0	1	0	0	0	0	1	0
Solyc02g085810	4622	3592	4843	4071	3438	3517	3935	2394	3419	5464
Solyc02g085820	415.429	338.917	336.097	300.905	419.021	350.248	569.698	287.616	425.09	555.834
Solyc02g085830	0	0	0	0	0	0	0	0	0	0
Solyc02g085833	1847.57	1683.08	1688.9	1455.1	1258.98	1860.75	1756.3	1741.38	1696.91	1849.17
Solyc02g085837	0	0	0	0	0	0	0	0	0	0
Solyc02g085850	114	113	122	63	89	85	92	130	81	239
Solyc02g085860	514	212	268	216	458	321	489	300	583	371
Solyc02g085870	45108	26496	62192.8	19198	31267	38907	38448	37378	42309	78425.9
Solyc02g085880	0	1	0	4	0	0	0	0	0	0
Solyc02g085910	13	16	3	0	2	2	10	6	1	0
Solyc02g085920	1326	2260	1219	809	1725	775	1350	1175	1110	1668
Solyc02g085930	58	57	55	29	20	57	42	27	31	66
Solyc02g085935	146	115	130	105	119	114	147	112	117	135
Solyc02g085940	41.7398	45.8179	7.19978	5.10645	30.935	61.4459	19.3952	14.4296	37.7972	16.9654
Solyc02g085950	166694	26359.9	2823.8	19091.4	15325.1	128722	56648.4	37647.4	90270.2	5189
Solyc02g085960	0	0	0	0	0	0	0	0	0	0
Solyc02g085970	0	0	4	3	4	0	0	2	0	0
Solyc02g085980	1	2	10.9165	0	6	0	0	0	0	0
Solyc02g085990	0	6	1.08347	0	3	0	0	0	0	0
Solyc02g086000	0	0	0	0	0	0	0	0	0	0
Solyc02g086010	0	3	10	3	0	4	7	6	0	0
Solyc02g086020	0	0	0	0	0	0	0	0	0	0
Solyc02g086030	0	0	1	1	1	1	0	2	0	0
Solyc02g086040	0	8	20	12	4	25	0	31	1	4
Solyc02g086050	358.415	110.096	235.494	130.21	184.565	263.869	207.632	155.855	168.467	290.13
Solyc02g086060	541.585	415.904	499.506	398.79	372.435	437.131	407.368	436.145	422.533	604.87
Solyc02g086080	273.353	183	151.767	174	157.627	359	220	196	258	170
Solyc02g086090	0	0	0	0	0	0	0	0	0	0
Solyc02g086095	381.647	398	145.233	190	256.373	237	360	245	194	171
Solyc02g086100	268.13	470.791	205.992	315.799	484.378	236	393	337.124	264.065	253.475
Solyc02g086110	816.87	307.209	506.008	377.201	182.622	469	475	248.876	467.935	592.525
Solyc02g086130	2968	1190	924	1557	867	2364	2263	871	1756	575
Solyc02g086140	47	10	29	15	2	50	23	18	16	23
Solyc02g086145	2481.48	1573.65	2207.02	1421.55	1294.41	2764.88	1620.15	1803.79	2114.81	2919.92
Solyc02g086150	710.698	528.114	311.778	266.454	636.046	637.584	787.853	433.545	637.987	367.188
Solyc02g086160	0	0	0	0	0	0	0	0	0	0
Solyc02g086170	436.823	283.234	200.205	146	228.543	283.539	249	244.67	252.201	337.892
Solyc02g086180	10322	370	744	93	997	796	534	456	693	1173
Solyc02g086190	0	0	0	0	0	0	0	0	0	0
Solyc02g086200	356.166	272.211	354.643	328.906	513.965	248.012	455.079	245.232	373.317	398.671
Solyc02g086210	105.834	489.789	181.357	645.094	102.035	454.737	172.921	209.768	232.683	171.329
Solyc02g086213	0	0	0	0	0	0	1	0	0	0
Solyc02g086217	0	0	1	1	0	1.25022	0	0	0	0
Solyc02g086220	1175	848	645	665	657	739	999	774	655	778
Solyc02g086225	59	42	37	28	50	49	57	27	42	67
Solyc02g086230	92	57	44	48	112	55	71	28	77	35
Solyc02g086240	4366	4118	3515	1750	1283.72	1841	1613	2704	1467	4128
Solyc02g086250	142	130	119	53	50	89	39	26	58	105
Solyc02g086260	85	123	86	117	295	193	187	508	218	104
Solyc02g086270	1374	811	1327	825	613	753	1007	1427	1001	1718
Solyc02g086280	704	332	718	330	254	397	500	576	576	758
Solyc02g086290	6	3	1	0	0	1	0	0	5	0
Solyc02g086300	331	238	174	61	14	163	16	64	139	300
Solyc02g086310	0	0	0	0	0	0	0	0	2	0
Solyc02g086315	26	21	38	19	9	12	7	16	6	37
Solyc02g086320	434	300	433	228	137	222	156	159	158	587
Solyc02g086330	2189	1608	3179	1398	915	1626	1061	777	1138	3785
Solyc02g086350	100.42	345.863	63.2712	132.392	66.4708	189.275	94.9294	138.998	54.11	76.686
Solyc02g086360	427.58	805.137	548.729	809.608	615.529	463.725	742.071	689.002	510.89	524.314
Solyc02g086370	561.07	314.673	477.13	238.453	198.788	359.829	150.518	322.019	257.215	564.039
Solyc02g086380	22.9296	68.3267	32.8696	9.54681	19.2122	11.1713	12.4823	34.9811	17.7847	3.96117
Solyc02g086385	6	4.12043	67.7908	5.46366	15.9834	4	1	28.1801	3	55.7232
Solyc02g086390	0	24.567	97.6782	21.2185	50.3045	0	0	51.5963	0	78.0243
Solyc02g086400	96.1514	233.286	784.031	256.05	362.176	134.484	33	339.729	65	580.803
Solyc02g086402	122	125.516	339.841	199.437	243	111	54	229.16	31	371
Solyc02g086404	44	34.484	330.159	126.563	74	42	20	135.84	13	167
Solyc02g086406	18	17.3125	163.531	76.3178	71.7121	31	6	78.2236	4	33.2525
Solyc02g086408	119	51	102	74	105	58	37	76	33	100
Solyc02g086410	19	8	9	1	2	1	1	1	2	9
Solyc02g086430	1	0	2	3	2	23	32	15	4	0
Solyc02g086440	1766	1418	298	896	978	666	1243	519	1050	349
Solyc02g086445	0	0	0	0	0	0	0	0	0	0
Solyc02g086450	64	17	25	5	2	20	24	6	13	45
Solyc02g086460	6189.31	13277.4	3083.72	9948.49	685.286	5531.74	3311.92	494.335	1375.53	4223.37
Solyc02g086463	2.14083	1.08436	2.27684	8.38236	9.21191	1.06881	0	4.43297	1.00914	3.38553
Solyc02g086467	11.5459	10.4837	0	17.1293	5.50229	3.19442	18.0848	3.23207	9.45979	14.2431
Solyc02g086470	86	18	84	38	3	104	24	17	35	98
Solyc02g086480	3	19	0	6	11	18	6	7	4	0
Solyc02g086490	2	12	0	1	0	1	1	0	0	0
Solyc02g086500	1426.23	1386.07	1879.79	1319.51	1316.55	1490.85	1496.87	1123.72	1383.45	2122.89
Solyc02g086510	146.241	38.3681	0	34.3285	24.5954	14.1504	80.362	8.70884	59.8783	0
Solyc02g086513	439.524	395.561	181.208	356.165	269.852	247	390.764	357.576	284.677	289.112
Solyc02g086517	178	128	51	23	46	23	28	12	27	84
Solyc02g086520	1612	1197	1391	1032	645	1068	1033	799	900	2061
Solyc02g086530	18170	2245	5821	2367	14676	2605	8480	5457	9401	6626
Solyc02g086540	0	15.4218	19.942	14.2178	8.28438	17.0484	4.59623	6.4189	16.0115	15.9234
Solyc02g086550	526	601.578	991.058	564.782	632.716	589.952	576.404	697.581	557.989	1734.08
Solyc02g086560	833	470	409	348	367	438	448	377	441	512
Solyc02g086570	171	196	241	222	193	131	207	100	323	84
Solyc02g086580	22	21	13	50	20	14	57	24	27	6
Solyc02g086585	164	157	156	327	216	85	226	160	260	116
Solyc02g086590	307	767	403	604	858	396	366	759	217	599
Solyc02g086600	221	737	393	1055	1165	441	640	484	367	429
Solyc02g086610	1024	1259	1378	1101	1115	1158	1061	1176	1037	1491
Solyc02g086620	3	16	22	29	21	25	28	27	15	16
Solyc02g086625	19	20	8	29	28	25	17	2	21	13
Solyc02g086630	78	83	50	68	38	77	45	30	62	82
Solyc02g086640	466	329	271	220	185	233	254	215	183	300
Solyc02g086645	0	0	0	0	0	0	0	0	0	0
Solyc02g086650	8703.84	210.555	216.719	138.865	31.6889	293.982	251.565	85.6845	370.747	267.4
Solyc02g086660	581.16	741.445	496.281	883.135	1140.31	1093.02	1126.43	969.315	809.253	789.6
Solyc02g086670	2916	2260	677	1510	716	1018	1295	769	1544	797
Solyc02g086680	527	535	215	362	332	423	371	405	390	327
Solyc02g086683	0	0	1	1.84817	28.6148	3.88018	50.4764	0	6.60362	0
Solyc02g086687	0	0	0	13	7.76531	1	27.9674	2.9697	7	0
Solyc02g086690	0	2	0	1.15183	22.6199	4.11982	31.5563	1.0303	5.39638	5
Solyc02g086700	17	672	23	143	47	277	163	139	985	1
Solyc02g086710	1924	1682	1574	1333	1591	2706	1923	1932	2757	1839
Solyc02g086720	2.58291	4.55061	6.3135	22.8742	17.7636	3.75496	4.95468	4	5.2942	11.7523
Solyc02g086730	2563.37	1394.11	1656.85	1360.58	1504.72	4985.69	3047.41	2295.86	3702.46	1537.49
Solyc02g086740	1261.63	819.886	1471.15	436.422	367.282	2251.31	1017.59	756.143	1842.54	1254.51
Solyc02g086750	2455	2505	967	1705	2058	1475	2210	1901	1797	1322
Solyc02g086760	10	5	0	4	1	5	13	5	4	0
Solyc02g086770	330	410	320	496	81	286	163	290	149	646
Solyc02g086780	283	293	213	101	134	149	100	163	117	355
Solyc02g086790	1629	1528	1947	1612	1344	1985	1384	1494	1695	2577
Solyc02g086795	342	326	488	261	196	288	201	223	274	736
Solyc02g086800	506	570	494	704	880	521	719	593	673	543
Solyc02g086810	101	247	622	331	398	329	260	367	322	887
Solyc02g086820	11550	2278	114	2289	3578	9857	4968	13452	8915	1205
Solyc02g086830	3672.62	3004.56	2373.11	1250.85	1150.32	2253.94	1421.94	1574.8	1462.46	2993.29
Solyc02g086840	302.382	676.44	1018.89	366.146	585.681	1205.06	273.057	396.203	276.541	528.709
Solyc02g086850	0	0	0	1	0	5	0	0	0	0
Solyc02g086860	225	460	548	424	446	336	209	709	264	653
Solyc02g086870	633	690	518	735	747	685	520	811	671	671
Solyc02g086880	3935	5087	5494	4449	5433	3048	4442	5764	3362	6181
Solyc02g086890	2163	1590	883	748	630	1530	1102	943	1496	1402
Solyc02g086900	647.485	953.772	741.629	795.635	693.96	531.573	489.559	636.814	517.706	1033.04
Solyc02g086910	1138.51	670.228	434.371	435.365	337.04	1218.43	731.441	452.186	853.294	516.965
Solyc02g086915	858	463	429	360	248	1124	557	380	733	420
Solyc02g086920	0	0	0	0	0	1	0	0	0	0
Solyc02g086930	1643	920	354	926	916	938	2123	1061	1394	663
Solyc02g086940	959	436	1100	508	324	681	582	466	547	1892
Solyc02g086950	0	1	0	0	1	1	3	1	1	0
Solyc02g086960	1	0	5	0	0	0	0	0	2	0
Solyc02g086970	509	624	517	817	559	313	616	418	459	75
Solyc02g086980	7.01273	1.22164	0	1.21354	3	2.32868	12.4728	0	4	0
Solyc02g086990	39.9873	24.7784	0	39.7865	75	43.6713	126.527	4	120	0
Solyc02g087000	668	921	554	716	475	814	1016	399	779	376
Solyc02g087010	64	76	20	33	28	73	52	16	17	0
Solyc02g087020	0	0	0	0	0	0	0	0	0	0
Solyc02g087030	101	49	41.8462	53	71	70	63	35	92	43.3714
Solyc02g087040	179	157	115	115	179	138	174	183	141	152
Solyc02g087050	384.441	156.281	211.168	141.315	104.304	285.006	340.745	182.469	356.963	126.701
Solyc02g087060	1088.56	1315.72	1704.83	737.685	847.696	1761.99	1255.26	1200.53	2795.04	1341.3
Solyc02g087070	7	135	3539.94	199	5	668	6	90	6	4
Solyc02g087080	0	0	0	0	0	0	0	0	0	0
Solyc02g087090	0	0	8.05651	10	1	0	0	0	0	0
Solyc02g087100	0	0	0	0	0	0	0	0	0	0
Solyc02g087110	5	196.085	90.7526	259.029	509.949	236.06	152.47	227.842	117.385	27
Solyc02g087120	0	34.9148	8.24739	45.9705	34.0509	13.9401	27.5296	44.158	5.61539	0
Solyc02g087130	1431.83	1588.91	1161.04	934.412	1007.7	1085.87	1090.17	1136.98	1026.13	1517.3
Solyc02g087140	608.171	545.094	553.964	472.588	451.302	410.133	496.831	382.02	456.866	671.699
Solyc02g087150	1655.4	695.745	745	344	491.413	1592	825	516.901	1151	732.37
Solyc02g087160	3.59804	2.25529	0	0	4.58717	0	0	1.09892	0	6.73921
Solyc02g087170	551	740	696	803	568	464	420	578	404	864.891
Solyc02g087180	485	264	130	199	295	332	446	73	277	141
Solyc02g087190	2626	337	839	451	293	1950	1162	582	952	1728
Solyc02g087200	915	476	664	254	356	869	530	539	765	906
Solyc02g087210	571.991	226.994	202.793	104.021	326.846	444.84	234.661	67.7298	193.438	62.1747
Solyc02g087215	0	0	0	0	0	0	0	0	0	0
Solyc02g087220	834.009	986.006	1026.21	406.979	580.154	763.16	647.339	617.27	655.562	801.825
Solyc02g087230	2791	2904	1492	1867	1426	2706	2518	1324	2836	1949
Solyc02g087240	8492	3551	6176	3652	2823	6639	4201	3960	4752	7280
Solyc02g087250	2335	1709	1442	1894	1801	2135	1912	1592	1912	2782
Solyc02g087260	664	466	492	375	268	388	397	417	361	672
Solyc02g087270	34	49	33	43	74	39	50	39	47	37
Solyc02g087280	30	30	3	23	96	64	136	111	43	0
Solyc02g087290	1591	1331	878	1321	1860	1648	2136	1992	1455	1105
Solyc02g087300	3689	2123	2614	1803	1208	2302	1938	1805	1768	3537
Solyc02g087310	388	254	364	289	206	338	261	270	247	378
Solyc02g087315	4	26	15	23	59.4013	12	14	41	11	31
Solyc02g087320	22	39	72	36	75	54	36	64	22	62
Solyc02g087330	1434	1263	3334	536	202	705	308	639	342	4596
Solyc02g087340	4524	3173	6424	1915	3344	3303	4528	5294.94	3049	5411
Solyc02g087350	0	0	0	0	0	0	0	9.05605	0	0
Solyc02g087360	2828	2480.97	2439.44	2538	2376	2688	2820	1996.79	2646	2847.28
Solyc02g087370	0	1.89927	2.67275	5.53918	5	3	0	7.14519	0	29.7107
Solyc02g087380	0	5.1297	15.8846	2.46082	2	0	0	3.06023	0	30.0108
Solyc02g087390	4	547.349	1054.75	352	409	262.871	0	775	5	1424.43
Solyc02g087400	2324	1803	1656	1809	1493	3247	2500	2225	2638	1997
Solyc02g087410	114	25	31	31	24	83	193	48	30	33
Solyc02g087415	0	0	0	0	0	0	0	0	0	0
Solyc02g087420	479.262	424.991	247.024	380.011	183.133	319.854	540.125	676.103	269.942	436.622
Solyc02g087425	34.6883	37.6383	9.26233	23.1075	4.8263	23.46	23.4551	36.1075	19.814	23.1968
Solyc02g087430	406.049	470.37	218.714	159.882	64.041	167.686	200.42	288.79	115.244	446.181
Solyc02g087440	4	10	7	27	4	30	3	6	4	0
Solyc02g087450	48	18	34	24	6	53	27	19	17	86
Solyc02g087460	1064.97	1114.97	1486.88	1014	813.462	1049.36	966.342	1513.23	896.807	1894.05
Solyc02g087465	0	1.01555	0	0	1	5.22093	0	0	2	0
Solyc02g087470	573.032	562.011	638.124	765.999	630.538	843.422	801.658	1028.77	852.193	780.951
Solyc02g087480	1112	557	1028	526	441	943	526	683	660	1615
Solyc02g087490	0	0	0	0	0	0	0	0	0	0
Solyc02g087500	0	1	0	11	0	0	0	3	2	0
Solyc02g087510	360	174	1008	354	158	378	307	270	349	692
Solyc02g087520	59	3	11	11	37	23	23	12	37	0
Solyc02g087530	0	0	0	1	4	0	1	0	0	0
Solyc02g087540	21	448	427	1059	485	373	119	2711	100	1238
Solyc02g087550	1835	858	1578	1042	777	1318	1234	1000	1111	2267
Solyc02g087560	265	351	218	650	439	507	479	629	769	296
Solyc02g087570	0	2	0	1	0	1	7	0	0	0
Solyc02g087580	256	570	654	499	253	643	391	383	363	1076
Solyc02g087590	0	0	0	0	0	0	0	0	0	0
Solyc02g087600	178	304	253	201	244	205	192	351	162	391
Solyc02g087610	22	55	30	97	109	95	88	147	86	54
Solyc02g087620	2065.36	1663.21	822.805	984.358	1366.04	1845.15	1523.47	789.601	2616.09	867.937
Solyc02g087630	952.642	1094.79	1126.2	863.642	661.958	946.853	615.529	1530.4	686.905	1777.06
Solyc02g087640	312	247	483.239	346	387	547	422	327	508	346
Solyc02g087650	280.11	253.566	266.275	150.706	135.494	250.961	242.948	191.745	236.201	190.997
Solyc02g087660	98.8905	71.4339	106.725	143.294	196.506	218.039	239.052	233.255	202.799	83.0027
Solyc02g087665	1	0	7	0	12	3	2	4	2	2
Solyc02g087670	4	4	12	8	0	4	0	3	4	7
Solyc02g087680	0	3	8	0	3	8	0	2	1	13
Solyc02g087690	0	0	0	0	0	0	0	2	0	0
Solyc02g087700	0	0	0	0	2	0	0	0	0	0
Solyc02g087705	21	4	3	6	2	11	8	1	8	2
Solyc02g087710	3473	2954	2187	3999	3779	3869	4007	3463	4103	2529
Solyc02g087720	919	519	595	728	597	797	653	739	668	704
Solyc02g087730	638	645	208	550	486	386	611	292	553	234
Solyc02g087740	816	361	601	255	197	256	462	380	206	1060
Solyc02g087750	4185	2796	6251	1839	1517	2294	1843	2334	2267	7892
Solyc02g087760	7699	3226	9373	3842	1804	5133	4333	4083	4107	12407
Solyc02g087770	2006	673	519	512	172	920	1189	193	1146	309
Solyc02g087780	3320	838	116	266	190	526	750	75	658	44
Solyc02g087790	2	2	0	0	3	0	1	1	1	0
Solyc02g087800	183	199	400	122	242	482	205	399	230	193
Solyc02g087810	31	117	52	34	73	221	98	80	60	2
Solyc02g087820	0	0	0	0	0	0	0	1	0	0
Solyc02g087830	4	17	31	26	73	145	1	158	1	44
Solyc02g087840	56	23	49	32	66	39	53	33	7	11
Solyc02g087850	1395	908	2105	1130	1223	1051	1739	1742	1777	3666
Solyc02g087860	77	32	40	23	4	38	29	22	31	14
Solyc02g087870	496	763	890	808	370	1263	1005	807	826	986
Solyc02g087880	619.211	146.614	644.851	437.337	79.2849	1518.34	263.146	207.211	441.393	623.596
Solyc02g087890	18.7888	288.386	14.1491	90.663	434.715	5.66143	81.8535	24.7893	29.6065	4.40417
Solyc02g087900	3906	2443	2717	2098	1826	2112	2110	1858	2238	3735
Solyc02g087910	0	0	0	0	1	0	0	0	0	0
Solyc02g087920	0	9	0	0	0	2	4	0	0	0
Solyc02g087930	1406.44	1696.78	287.082	726.239	792.022	713.327	1066.24	470.833	1226.44	605.565
Solyc02g087935	4101.56	4519.22	1196.92	1872.76	2196.98	2332.67	3153.76	982.167	2826.56	1223.44
Solyc02g087940	446.829	435.414	579.286	202.363	342.012	355.852	386.794	321.167	276.748	803.919
Solyc02g087950	679.171	211.586	442.714	181.637	395.988	212.148	225.206	252.833	173.252	802.081
Solyc02g087960	766	272	1581	295	102	515	394	354	294	1594
Solyc02g087970	5	0	0	7	7	13	1	58	12	15
Solyc02g087980	529	417	381	311	88	797	277	135	290	281
Solyc02g087990	15	168	0	13	9	13	18	3	13	0
Solyc02g088000	4038	1403	1282	1400	907	2006	1482	1470	1514	1543
Solyc02g088010	781	696	901	405	539	505	490	614	420	1090
Solyc02g088020	0	0	0	0	0	0	0	0	0	0
Solyc02g088030	0	0	0	0	0	0	0	2	0	0
Solyc02g088040	101	146	132	123	137	172	112	233	166	186
Solyc02g088050	0	0	0	0	0	0	0	0	0	0
Solyc02g088060	3	0	0	0	0	1	0	0	6	0
Solyc02g088070	136	81	60	42	110	118	101	60	142	43
Solyc02g088075	0	0	0	0	0	0	0	0	0	0
Solyc02g088080	1.00046	2	51.3027	8.79387	0	3.06937	8	0	14.4629	27.4469
Solyc02g088090	313	870	125	1273	1169	314	538	3065	552	362
Solyc02g088100	11899	3684	30766	5472	4347	15761	14220	13438	15792	35401
Solyc02g088110	292	365	201	263	382	258	354	254	271	252
Solyc02g088113	202	243	174	166	210	145	242	131	209	228
Solyc02g088115	371	582	397	359	427	346	399	367	360	416
Solyc02g088117	79	27	136	54	47	121	57	61	40	72
Solyc02g088120	193	261.468	114	82.5615	63	113.813	133	32	148	26
Solyc02g088130	0	16.5319	0	0.438499	0	1.18747	0	0	0	0
Solyc02g088140	6	14	0	13.2037	3	6	16	6.08092	9	5
Solyc02g088150	10	2	0	3	1	2	7	1	3	0
Solyc02g088160	14	9	5	1	3	6	10	5	6	0
Solyc02g088163	0	0	0.569266	0	0	0	3.39E-07	0	0	0
Solyc02g088167	117.455	64.9661	136.444	148.923	245.66	91.2101	159.864	162.486	134.094	213.323
Solyc02g088170	128.545	89.0339	97.9864	121.077	115.34	104.79	95.1361	65.5139	78.906	202.677
Solyc02g088180	5129	4539	4915	3639	3292	3568	2953	2974	4299	3484
Solyc02g088190	1841	1358	3688	2071	1711	2460	2468	3362	2006	5188
Solyc02g088200	63	831	686	667	472	470	283	750	254	875
Solyc02g088205	24	247	227	75	45	29	45	65	33	301
Solyc02g088210	68	165	113	106	105	86	132	144	133	151
Solyc02g088220	5903	3460	8551	3329	1531.82	3925	2880	1945	4100.77	9753
Solyc02g088230	3600	2060	3943	1834	558	2682	1778	781	3059	4426
Solyc02g088240	3041	1624	2931	679	233.182	853	979	192	814.225	5525
Solyc02g088260	10238.7	7064.45	11360.8	5664.96	5339.86	6957.51	6181.47	5584.93	7311.53	16284.1
Solyc02g088270	80.3213	80.5516	92.1967	132.038	76.1424	75.4858	68.5327	162.065	65.4686	87.9077
Solyc02g088280	660.132	463.423	397.018	340.225	301.176	301.985	388.626	245.008	410.689	509.67
Solyc02g088290	810.037	425.817	229.225	433.727	552.546	455.033	411.892	594.366	403.595	235.306
Solyc02g088300	1965.83	2687.76	3241.76	2479.05	2635.28	2757.98	2620.48	2385.63	1941.72	3563.02
Solyc02g088303	0	0	0	0	0	0	0	0	0	0
Solyc02g088307	1	1	0	5	10	6	10	14	15	0
Solyc02g088320	0	10	4	3	12	9	0	5	0	0
Solyc02g088325	3	40	7	73	163	98	22	107	11	15
Solyc02g088340	526	287	1423	371	223	546	311	256	299	1042
Solyc02g088345	1107	2661	3430	2745	1052	2486	1592	1387	1529	4085
Solyc02g088350	1408	1161	553	778	1249	1605	1685	1283	1954	832
Solyc02g088360	0	0	0	1	0	0	0	0	0	0
Solyc02g088370	0	1	0	0	0	0	0	0	0	0
Solyc02g088380	2	0	0	1	0	2	0	0	0	0
Solyc02g088390	2310	423	1026	731	181	1428	763	525	839	1302
Solyc02g088395	328.426	191.452	634.823	112.493	406.606	236.311	261.63	139.455	240.536	414.553
Solyc02g088400	123.806	101.347	158.163	97.2352	238.28	135.613	220.906	99.7596	216.464	100.907
Solyc02g088420	16	14	161	12	205	65	1	90	6	51
Solyc02g088423	0	0	7.86528	0	5.21085	0	0	3.99002	0	0
Solyc02g088425	73.6657	93.9106	49.3758	42.0455	18.5068	54.344	64.4355	21.906	44.7269	16.5938
Solyc02g088427	162	114	111	130	129	99	133	58.1241	93	91
Solyc02g088430	8.05189	9.95851	38.103	23.0419	41.195	44.0371	19.1673	27.1793	22.6227	55.1861
Solyc02g088440	28.2824	15.1773	32.1113	11	8	17.7961	9.66425	1	16.6504	0
Solyc02g088450	24	36	71	20	36	52	14	26.8759	16	41
Solyc02g088460	1951	935	1599	778	568	913	668	531	574	1967
Solyc02g088470	191	261	210	355	443	513	430	388	481	165
Solyc02g088480	1757	1890	2003	1813	1702	1359	1980	1492	1535	2296
Solyc02g088490	2623	1694	1741	1078	883	1725	1770	1013	1394	2003
Solyc02g088500	0	0	0	0	0	0	0	0	0	0
Solyc02g088510	150	99	98	86	194	190	217	123	177	95
Solyc02g088513	35	19	39	20	98	25	37	64	22	80
Solyc02g088517	796	680	1856	232	589	905	238	275	168	4170
Solyc02g088520	0	0	0	0	0	0	0	0	0	0
Solyc02g088530	16	32	32	0	6	9	4	6	4	99
Solyc02g088540	446	386	500	321	621	604	430	404	481	618
Solyc02g088550	5174	4430	3271	4056.99	3047.99	4239	3777.99	2348	4417	4131.95
Solyc02g088560	270	410	67	375	612	658	523	363	364	86
Solyc02g088570	540	680	414	633	484	562	567	521	503	786
Solyc02g088590	1280.86	1498.02	1526.42	988.292	1433.46	1344.45	1431.08	1901.74	1065.4	1735.87
Solyc02g088595	83.1369	499.979	366.585	148.708	264.536	194.554	92.9183	302.261	41.6011	509.127
Solyc02g088600	751	1001	553	873	644	645	591	623	737	611
Solyc02g088610	5748	2813	3493	1954	3269	4670	4458	3084	3956	4071
Solyc02g088620	2259	2118	2927	1397	1041	1525	1522	1348	1404	3880
Solyc02g088630	2432	963	1800	1616	1212	1593	1384	1528.85	1373	2856
Solyc02g088640	0	0	0	0	0	1	0	2	0	0
Solyc02g088650	38	77	37	148	152	99	120	151	112	50
Solyc02g088660	580	474	400	467	322	477	480	473	556	427
Solyc02g088670	0	8	1	7	0	6	0	2	0	14
Solyc02g088680	0	0	0	0	0	0	0	0	0	0
Solyc02g088690	7665	2144	5866	3025	756	4493	3210	2639	2986	9049
Solyc02g088700	3420	2504	2660	2489	1566	3376	2302	2042	2659	3096
Solyc02g088705	319	226.234	198	297	174	398	361	195	326	236.612
Solyc02g088710	9	13.0235	8	33	7	5	6	16	3	18
Solyc02g088720	1919	1996.74	1324	1504	1695	1324	1797	1498	1408	1640.39
Solyc02g088730	574	545	378	428	428	472	472	456	600	504
Solyc02g088740	240	98	122	74	76	177	141	187	156	132
Solyc02g088750	5	1	7	0	0	3	1	2	2	0
Solyc02g088770	73.9375	145.296	133.913	90.9212	91.4519	108.236	100.939	93.6948	89.0454	130.889
Solyc02g088780	852.062	1342.56	818.087	1264.08	2132.36	1283.76	1947.06	1819.06	1433.95	941.111
Solyc02g088790	288	713	571	585	622	603	484	622	234	586
Solyc02g088800	1019	1407	1207	1736	1404	1531	1132	1751	968	1591
Solyc02g088810	0	0	0	0	0	0	0	0	0	0
Solyc02g088820	962	414	1322	609	48	804	418	232	330	2454
Solyc02g088830	73	12	58	17	1	92	14	5	25	42
Solyc02g088840	0	1	0	0	6	0	3	8	0	0
Solyc02g088850	4	15	6	9	6	12	6	7	5	0
Solyc02g088860	0	0	0	1	8	0	5	0	0	0
Solyc02g088870	0	0	0	0	0	0	0	1	0	0
Solyc02g088880	0	0	0	0	0	0	0	0	0	0
Solyc02g088890	0	0	0	1	0	0	0	0	1	0
Solyc02g088900	877	375	1078	518	181	593	404	317	250	1745
Solyc02g088910	1371	1229	327	815	1153	716	921	555	828	347
Solyc02g088920	852	512	710	265	325	383	289	231	562	983
Solyc02g088930	2127	1485	1974	696	651	1017	727	917	725	2688
Solyc02g088940	3340.59	2855.51	1742.47	2686.02	2552.01	1438.37	2256.3	946.565	2936.04	2122.01
Solyc02g088945	25.9581	9.32634	0	0	0	4.52501	10.6023	2.16129	6.64934	0
Solyc02g088950	981.81	1329.42	1723.32	2243.7	2711.29	1021	1060.03	1257.2	1467.53	1988.7
Solyc02g088952	2.16032	0	0	0	1.12105	0	1.02462	2.39733	0	0
Solyc02g088954	17.6553	11.3018	0	4.08338	15.1907	12.004	1.08445	4.79738	1.072	0
Solyc02g088956	1.07706	7.58409	17.6935	3.74143	4.09748	5	3	3.22108	4.18677	15.63
