Geneid	Elite_2017	Elite_2020	PI127826_2020	PI127826_2017	F2-73	F2-127	F2-28_concat	F2-151	F2-411	F2-445	F1
Solyc07g063930.2.1	6	5	5	0	4	37	18	60	222	0	231
Solyc07g063940.1.1	704	561	130	453	149	204	652	463	836	356	724
Solyc07g063950.2.1	384	181	125	357	328	537	438	267	448	733	616
Solyc07g063960.2.1	5877	778	640	2078	3021	857	3359	1128	2629	1740	2480
Solyc07g063970.2.1	152	5	37	38	32	28	35	26	104	28	82
Solyc07g063980.1.1	4	0	2	0	0	0	0	0	0	0	0
Solyc07g063990.1.1	0	1	0	0	0	0	1	0	0	2	0
Solyc07g064000.1.1	0	0	0	0	0	0	0	0	0	0	0
Solyc07g064010.2.1	326	138	29	164	84	122	204	259	403	153	265
Solyc07g064020.2.1	36	13	55	8	6	20	241	66	83	18	10
Solyc07g064030.2.1	2410	159	181	857	401	347	897	742	1932	336	726
Solyc07g064040.2.1	8282	2276	1294	3283	2285	1499	6962	2444	6447	2050	4501
Solyc07g064050.2.1	0	9	10	0	6	30	186	28	93	26	0
Solyc07g064060.2.1	10255	2085	899	3000	1566	1521	5612	2513	4711	1206	5201
Solyc07g064070.1.1	58	8	1	32	10	16	3	6	29	4	25
Solyc07g064080.2.1	5340	661	369	3491	1670	1794	2114	2170	2600	1585	2192
Solyc07g064090.2.1	1484	458	384	2025	1579	1192	1295	1750	1959	1595	1487
Solyc07g064100.1.1	447	103	43	80	204	72	256	240	363	122	135
Solyc07g064110.2.1	1782	233	146	1192	375	493	595	931	1363	396	1378
Solyc07g064120.1.1	0	0	2	0	0	2	2	0	0	0	0
Solyc07g064130.1.1	232688	72691	42888	159648	18597	17906	207492	28062	98779	19470	186463
Solyc07g064140.1.1	63	8	3	12	0	7	23	4	57	8	68
Solyc07g064150.2.1	21774	10108	7298	23779	14070	16067	29111	29086	23291	21729	51939
Solyc07g064160.2.1	18821	3639	15174	34534	23808	29022	89884	9138	31962	15284	18891
Solyc07g064170.2.1	0	0	4	0	0	0	3	0	0	0	0
Solyc07g064180.2.1	6	3	10	2	4	15	61	113	14	26	38
Solyc07g064190.1.1	0	0	0	0	0	0	0	2	0	0	0
Solyc07g064200.2.1	0	1	0	0	0	6	1	2	0	0	0
Solyc07g064210.2.1	0	0	0	0	0	0	0	0	0	0	0
Solyc07g064220.1.1	0	0	0	0	0	0	0	0	0	0	0
Solyc07g064230.2.1	732	67	54	561	168	162	302	82	214	118	302
Solyc07g064240.2.1	1682	17	101	20	24	6	1018	38	156	12	50
Solyc07g064250.2.1	5374	975	690	5933	2375	3034	4118	2278	3467	2652	2702
Solyc07g064260.2.1	28	5	10	100	75	116	47	97	24	109	113
Solyc07g064270.2.1	9030	1827	1836	12162	2778	3256	7700	2317	4618	2869	5098
Solyc07g064280.2.1	1767	203	128	1078	372	217	507	614	1056	388	514
Solyc07g064290.2.1	967	630	382	694	657	516	1129	1611	1935	663	1070
Solyc07g064300.2.1	1452	614	178	417	190	152	1402	797	1307	223	1160
Solyc07g064310.1.1	951	145	114	753	373	281	477	342	677	291	581
Solyc07g064320.1.1	193	31	35	97	151	112	124	254	318	93	216
Solyc07g064330.2.1	1571	251	233	861	1209	1345	849	2167	2118	904	2152
Solyc07g064340.2.1	585	200	135	608	471	348	568	753	810	526	462
Solyc07g064350.1.1	2310	895	572	957	1913	2506	2746	2768	3201	1069	1764
Solyc07g064360.1.1	0	9	7	0	4	25	19	10	28	50	27
Solyc07g064370.1.1	6	0	0	0	0	0	0	0	30	0	0
Solyc07g064380.2.1	0	0	0	0	0	0	2	0	23	0	0
Solyc07g064390.1.1	0	0	2	0	0	0	0	0	0	0	0
Solyc07g064400.1.1	0	0	2	0	0	0	1	0	0	0	2
Solyc07g064410.1.1	67	0	3	0	0	4	45	0	8	2	14
Solyc07g064420.2.1	1644	217	86	431	385	280	644	419	764	396	881
Solyc07g064430.1.1	4	0	27	0	0	0	51	0	0	0	0
Solyc07g064440.2.1	3302	772	1416	9608	5373	3126	4618	3970	2796	3252	5614
Solyc07g064450.2.1	44	7	26	284	99	50	125	17	34	20	88
Solyc07g064470.2.1	1143	239	167	318	178	131	1006	155	406	76	590
Solyc07g064480.1.1	106	13	22	94	61	39	46	58	47	35	197
Solyc07g064490.2.1	294	86	44	138	88	74	190	222	276	94	239
Solyc07g064500.2.1	2167	574	119	238	102	52	1073	498	1281	70	514
Solyc07g064510.2.1	8618	2463	2217	9405	6376	5173	9018	6664	8845	8689	9902
Solyc07g064520.2.1	1252	453	256	932	604	865	1065	1285	1501	679	1679
Solyc07g064540.1.1	12	1	1	42	2	20	6	6	8	2	36
Solyc07g064550.2.1	498	119	116	324	154	336	420	304	411	249	535
Solyc07g064560.2.1	1377	440	344	848	1315	1061	1442	2286	1852	2031	1562
Solyc07g064570.2.1	979	216	195	670	114	132	655	264	650	114	943
Solyc07g064580.2.1	1424	252	341	1422	1357	1108	1476	894	1370	1460	1245
Solyc07g064590.2.1	2437	528	383	1973	666	538	2061	579	1202	553	1204
Solyc07g064600.2.1	1713	109	324	8	82	801	92	20	85	238	61
Solyc07g064610.2.1	7563	2032	1296	9254	2734	3700	5991	2057	3674	2689	4911
Solyc07g064620.1.1	11624	2075	1223	12464	1415	2658	5064	1925	2417	2119	16031
Solyc07g064630.2.1	670	321	233	456	303	339	1197	414	610	258	821
Solyc07g064640.2.1	456	56	88	402	221	200	239	242	260	244	268
Solyc07g064650.1.1	45	39	5	12	3	56	33	13	17	41	37
Solyc07g064660.1.1	0	0	1	0	0	2	8	0	0	0	0
Solyc07g064670.2.1	12228	1147	722	10098	1573	1367	5905	1414	3021	2065	2428
Solyc07g064680.2.1	5591	2293	1169	4014	1128	1022	6311	1645	2701	1115	6600
Solyc07g064690.1.1	3155	510	145	640	138	56	1234	160	924	36	1896
Solyc07g064700.2.1	1799	468	500	1434	1427	1350	1697	1845	3058	1599	1974
Solyc07g064710.2.1	323	70	25	120	26	22	201	86	239	12	141
Solyc07g064720.2.1	10	23	4	0	2	8	29	8	8	2	21
Solyc07g064730.1.1	2	5	5	0	2	0	4	0	8	0	6
Solyc07g064740.2.1	838	179	96	812	446	410	538	586	1004	391	882
Solyc07g064750.1.1	21	1	2	0	0	0	9	7	20	0	0
Solyc07g064760.1.1	61	9	11	0	0	0	44	24	70	0	4
Solyc07g064770.1.1	3	0	0	0	0	0	0	0	0	0	0
Solyc07g064780.1.1	0	0	0	0	0	0	0	0	0	0	0
Solyc07g064790.2.1	2	0	6	0	0	0	0	0	16	2	4
Solyc07g064800.2.1	3719	687	572	4468	2491	3288	2326	1787	2355	2219	2652
Solyc07g064810.2.1	1912	313	309	1465	1387	827	1178	1167	1636	1156	1714
Solyc07g064820.1.1	191	253	42	102	10	10	211	129	276	10	124
Solyc07g064830.2.1	998	134	57	520	554	334	349	908	1287	478	846
Solyc07g064840.1.1	254	105	140	459	136	112	550	142	364	112	383
Solyc07g064850.2.1	1009	224	282	795	780	724	1171	629	608	606	1098
Solyc07g064860.1.1	10	2	0	0	0	0	1	15	5	0	8
Solyc07g064870.2.1	2796	208	164	388	60	72	922	10	238	60	313
Solyc07g064880.2.1	2299	1538	919	1417	1058	744	3913	2128	2359	1172	2378
Solyc07g064890.1.1	2504	3464	1504	1198	1106	1034	6220	2975	4476	1860	1810
Solyc07g064900.2.1	1006	746	612	1946	1379	2732	2194	3116	2056	2044	1905
Solyc07g064910.2.1	1435	170	438	3388	624	1064	2748	416	688	511	1282
Solyc07g064920.2.1	266	135	131	128	18	16	271	205	283	26	243
Solyc07g064930.2.1	1602	507	294	1266	854	960	1072	902	1308	1071	1154
Solyc07g064940.2.1	2202	593	478	1692	505	336	2249	449	1095	336	1976
Solyc07g064950.2.1	3388	543	279	1593	1882	886	1557	1463	2797	1222	2041
Solyc07g064960.1.1	0	0	0	4	2	0	1	0	4	0	0
Solyc07g064970.2.1	3370	379	762	3144	1844	1664	2367	1281	3918	1652	2033
Solyc07g064980.2.1	2336	817	547	1965	904	868	2241	1184	1833	899	1793
Solyc07g064990.2.1	6	2	73	2	28	102	16	8	22	40	413
Solyc07g065000.2.1	1515	314	185	524	425	549	833	857	1730	596	1190
Solyc07g065010.2.1	5429	670	520	3570	1694	1058	2173	1219	2664	1613	2636
Solyc07g065020.2.1	2385	519	340	1683	410	553	1694	551	2030	769	1626
Solyc07g065030.2.1	5486	1826	1575	5888	1954	1993	7280	2084	4824	2546	4858
Solyc07g065040.2.1	219	59	65	301	152	134	297	141	169	123	238
Solyc07g065050.2.1	2008	446	318	1390	766	668	1486	332	1302	516	1140
Solyc07g065060.1.1	116	49	25	18	22	68	194	12	152	22	126
Solyc07g065070.1.1	10	7	3	42	0	12	43	2	14	0	16
Solyc07g065080.2.1	19676	2835	1147	7349	5103	2068	5118	1926	5726	2158	6302
Solyc07g065090.1.1	25796	2142	896	1047	1027	112	4018	92	9910	274	4022
Solyc07g065100.2.1	117	69	17	0	0	0	139	0	138	0	5
Solyc07g065110.1.1	926	14	101	46	0	2	625	0	80	12	56
Solyc07g065120.2.1	7091	1200	783	8067	2848	3680	3580	1949	3402	3768	3552
Solyc07g065130.2.1	76	19	20	269	66	18	48	4	55	20	20
Solyc07g065140.2.1	1142	219	164	1278	703	711	800	426	961	782	795
Solyc07g065150.1.1	0	7	0	0	0	0	3	0	0	0	18
Solyc07g065160.2.1	179	50	18	8	18	140	143	10	59	64	491
Solyc07g065170.2.1	8212	3140	1802	5882	4702	4358	8502	3810	5723	4912	7051
Solyc07g065180.2.1	1652	186	87	300	220	150	697	154	390	114	413
Solyc07g065190.2.1	6	9	4	68	10	24	31	8	2	2	100
Solyc07g065200.2.1	2295	821	538	1692	1167	1422	2501	910	2080	1023	2325
Solyc07g065210.2.1	504	55	93	338	278	232	151	28	236	98	78
Solyc07g065220.1.1	882	174	113	583	945	519	267	1010	1833	1108	1613
Solyc07g065230.1.1	823	583	384	532	306	152	1088	700	1515	644	1402
Solyc07g065240.1.1	0	0	0	0	0	0	0	0	0	0	0
Solyc07g065250.2.1	540	288	97	442	336	368	366	363	399	391	703
Solyc07g065260.2.1	1509	411	459	1999	1491	1209	1694	1142	2127	1516	1646
Solyc07g065270.1.1	2509	958	495	1504	593	1139	2419	913	2448	1148	2823
Solyc07g065280.2.1	3770	1483	1104	2230	472	193	4280	404	1464	586	1598
Solyc07g065290.2.1	8	0	3	2	12	10	4	22	12	38	52
Solyc07g065300.1.1	0	1	2	0	6	0	0	0	0	0	0
Solyc07g065310.2.1	2783	351	384	2572	1410	1349	1554	608	1449	1046	1669
Solyc07g065320.2.1	56	13	15	6	110	257	276	46	776	238	972
Solyc07g065330.2.1	10	34	6	12	12	10	43	0	67	2	59
Solyc07g065340.1.1	1955	371	174	918	867	1094	789	431	1978	693	6161
Solyc07g065350.1.1	0	1	0	0	0	0	0	0	0	0	0
Solyc07g065360.1.1	4	0	0	0	0	0	0	0	1	0	3
Solyc07g065370.2.1	11763	3096	1115	4798	3422	3821	10750	3009	8294	2501	7231
Solyc07g065380.2.1	4925	1129	374	2740	391	1271	2934	658	1996	1162	2474
Solyc07g065390.2.1	57	151	73	29	8	0	584	6	74	4	29
Solyc07g065400.2.1	359	73	35	130	8	2	245	2	142	1	226
Solyc07g065410.1.1	14819	3474	410	0	24	6	5514	60	3546	8	3716
Solyc07g065420.1.1	15	27	4	0	0	0	31	0	17	0	7
Solyc07g065430.2.1	294	67	14	78	8	24	329	7	113	9	144
Solyc07g065440.2.1	115	16	1	39	0	7	55	2	64	12	34
Solyc07g065450.2.1	132	17	14	183	10	13	68	11	70	15	157
Solyc07g065460.1.1	248	30	44	80	2	14	152	6	51	34	102
Solyc07g065470.2.1	302	171	159	262	302	304	376	697	831	424	792
Solyc07g065480.2.1	3030	1038	827	2444	1624	930	3754	1379	2403	1758	2112
Solyc07g065490.2.1	17911	7461	5953	8909	11148	10778	32094	10183	18519	4944	12244
Solyc07g065500.1.1	1001	409	518	1216	546	467	2929	203	1554	259	1684
Solyc07g065510.2.1	12952	1774	526	2846	3185	2865	4186	3274	11549	3753	9997
Solyc07g065520.2.1	12995	1552	462	2954	3047	2885	3664	3016	11004	3654	10111
Solyc07g065530.1.1	229	75	222	50	4	12	325	4	123	20	47
Solyc07g065540.1.1	18	3	4	2	2	10	1	8	0	0	22
Solyc07g065550.2.1	279	80	64	190	160	155	270	168	230	164	246
Solyc07g065560.1.1	0	0	0	0	0	0	0	0	0	0	0
Solyc07g065570.1.1	0	0	4	0	0	0	0	0	0	0	0
Solyc07g065580.1.1	0	2	3	0	0	0	0	0	0	0	0
Solyc07g065590.2.1	191	69	103	228	95	42	294	97	390	78	288
Solyc07g065600.2.1	340	72	117	225	110	124	293	110	268	94	238
Solyc07g065610.1.1	145	27	18	46	36	42	39	20	112	39	43
Solyc07g065620.2.1	1739	340	154	945	488	471	969	486	1268	439	1025
Solyc07g065630.2.1	19195	2213	1047	14840	13585	15145	5648	13709	17727	12894	16043
Solyc07g065640.2.1	6549	1592	1404	12077	1951	1804	6359	1331	2466	2019	5596
Solyc07g065650.2.1	5215	1301	1066	5458	3138	2745	3847	2057	3200	2539	4498
Solyc07g065660.2.1	880	129	327	2370	1159	1294	272	388	236	546	1291
Solyc07g065670.1.1	17	3	5	0	0	0	33	0	9	0	28
Solyc07g065680.2.1	3060	913	686	1901	1903	1771	2472	1967	3908	2254	2549
Solyc07g065690.2.1	1055	176	217	912	735	636	680	392	979	806	1050
Solyc07g065700.2.1	4645	369	399	7835	2784	1743	1274	4702	3850	4298	2789
Solyc07g065710.2.1	4298	864	667	3404	3072	2797	3842	1886	4117	2648	4193
Solyc07g065720.2.1	337	54	35	170	98	46	388	76	122	64	95
Solyc07g065730.1.1	72	45	43	98	108	88	99	68	170	106	86
Solyc07g065740.2.1	996	375	242	759	308	251	1209	275	625	394	716
Solyc07g065760.1.1	713	236	136	529	150	151	501	139	611	143	535
Solyc07g065770.2.1	0	0	0	0	0	0	0	0	0	0	8
Solyc07g065780.1.1	0	0	0	0	0	0	0	0	1	0	0
Solyc07g065790.2.1	3695	604	424	3766	1454	1442	2223	930	2191	1884	2249
Solyc07g065800.2.1	2790	1510	797	2432	1602	1112	4046	1264	2357	1657	1910
Solyc07g065810.2.1	8	279	33	26	90	98	94	84	148	142	86
Solyc07g065820.2.1	1766	493	368	2651	674	594	1489	452	748	529	971
Solyc07g065830.1.1	0	0	0	0	0	0	1	0	0	0	0
Solyc07g065840.2.1	94097	24436	13285	71093	39152	45046	51100	67861	98370	129794	155375
Solyc07g065850.2.1	940	298	199	618	284	417	1019	219	723	386	536
Solyc07g065860.2.1	505	149	212	1312	1095	434	625	494	486	709	309
Solyc07g065870.2.1	292	48	78	242	143	103	210	126	176	173	302
Solyc07g065880.2.1	230	33	30	396	168	122	202	44	62	118	52
Solyc07g065890.2.1	4652	2036	1244	7547	2308	1485	5956	652	1792	1274	2158
Solyc07g065900.2.1	1798	170	69	46	4320	390	1775	1602	2468	2327	829
Solyc07g065910.1.1	28	4	12	24	4	0	33	11	11	18	34
Solyc07g065920.2.1	1089	292	384	625	204	96	1625	117	2226	313	555
Solyc07g065930.2.1	973	585	504	3427	1556	1970	1536	6248	2650	3198	1475
Solyc07g065940.1.1	37	31	62	15	8	8	135	12	20	17	26
Solyc07g065950.2.1	7019	1006	623	5818	4219	4975	3285	3143	5666	3828	5646
Solyc07g065960.1.1	682	614	243	1544	614	432	638	266	382	400	665
Solyc07g065970.1.1	552	323	150	616	126	59	643	34	302	68	467
Solyc07g065980.2.1	11165	396	261	6323	395	1159	5658	312	1651	978	5120
Solyc07g065990.1.1	97	59	15	20	3	0	195	10	292	12	137
Solyc07g066000.2.1	1749	39	5	71	18	29	166	22	548	8	216
Solyc07g066010.2.1	3800	788	253	366	275	274	3331	191	1788	281	678
Solyc07g066020.2.1	284	137	125	548	175	441	387	271	478	536	541
Solyc07g066030.2.1	15380	1720	1524	21629	9361	10867	8065	6700	7778	8819	11349
Solyc07g066040.1.1	407	80	102	213	160	145	144	26	102	99	65
Solyc07g066050.2.1	188	80	133	37	67	76	202	20	83	37	21
Solyc07g066060.2.1	1849	265	195	876	669	630	952	518	856	495	936
Solyc07g066070.2.1	7443	2547	1053	6892	3299	3570	7965	2781	5669	3622	5606
Solyc07g066080.2.1	1197	696	229	150	86	54	1895	50	1138	82	1416
Solyc07g066090.2.1	2495	419	350	1705	1010	932	1446	937	1303	742	1334
Solyc07g066100.2.1	4708	1423	638	4211	1241	1038	3690	652	1629	1152	1516
Solyc07g066110.1.1	10	6	5	32	92	57	1	63	7	48	81
Solyc07g066120.2.1	6491	1167	608	4641	2904	2418	4166	1719	3561	1709	4226
Solyc07g066130.1.1	0	1	0	0	0	0	0	0	0	0	0
Solyc07g066140.1.1	0	0	0	0	0	0	0	0	0	0	0
Solyc07g066150.1.1	46037	3398	3373	9288	5001	1319	32285	1126	13799	2693	11080
Solyc07g066160.1.1	9	1	2	0	2	2	10	0	17	0	23
Solyc07g066170.2.1	1075	301	209	583	165	166	836	177	1566	141	737
Solyc07g066180.2.1	4	7	26	193	126	269	30	90	227	103	234
Solyc07g066190.1.1	176	69	77	484	24	44	284	16	164	26	195
Solyc07g066200.2.1	5305	988	562	3224	2657	2060	2632	2091	4243	2288	4193
Solyc07g066210.2.1	2503	476	384	2689	1603	1980	1883	1174	2026	1728	1724
Solyc07g066220.2.1	2246	778	591	2038	4060	3739	2299	6101	4464	4456	4166
Solyc07g066230.2.1	1168	358	260	799	1421	1811	1133	1381	1527	1943	1197
Solyc07g066240.2.1	690	271	110	386	228	178	683	214	549	226	556
Solyc07g066250.1.1	4	0	1	0	0	4	0	0	0	0	5
Solyc07g066260.2.1	2578	1445	880	6633	1343	3503	2859	2137	3748	2165	3158
Solyc07g066270.2.1	1826	372	410	1562	969	1018	1222	1120	1137	1478	1443
Solyc07g066280.2.1	1105	248	158	636	312	184	749	348	776	266	770
Solyc07g066290.2.1	1970	302	350	2402	1698	1744	1086	2167	1886	2130	1938
Solyc07g066300.2.1	605	160	249	442	588	531	439	469	1059	502	913
Solyc07g066310.2.1	94965	16546	10176	53229	18878	11106	78286	9238	37309	18760	106326
Solyc07g066320.2.1	1337	471	299	1083	767	976	1129	548	1416	790	1830
Solyc07g066330.2.1	183	97	107	34	130	335	114	38	118	144	856
Solyc07g066340.2.1	125	30	70	462	166	211	150	244	354	189	386
Solyc07g066350.1.1	46	6	52	45	2	71	48	14	63	17	311
Solyc07g066360.1.1	46	7334	1780	10	2	19	4278	26	2257	32	390
Solyc07g066370.2.1	378	87	71	180	43	19	180	45	356	33	228
Solyc07g066380.2.1	2478	1106	1238	2743	348	740	4333	282	1254	362	2657
Solyc07g066390.1.1	203	21	25	246	652	265	94	282	425	366	356
Solyc07g066400.1.1	0	0	2	0	0	0	0	0	0	0	10
Solyc07g066410.2.1	1348	283	146	593	905	1122	617	1372	1699	1014	2087
Solyc07g066420.2.1	1198	508	308	733	534	506	1559	758	1651	418	1260
Solyc07g066430.2.1	2091	313	214	1002	1070	679	1381	836	1379	910	1040
Solyc07g066440.2.1	1162	189	269	1950	1601	1042	764	1184	1567	1961	1352
Solyc07g066450.2.1	528	207	163	577	498	477	446	744	727	658	1014
Solyc07g066460.2.1	1783	350	293	1312	1366	632	1455	749	1672	1015	1098
Solyc07g066470.2.1	8099	1054	680	5508	3880	2095	4200	1752	4548	2864	3752
Solyc07g066480.2.1	4231	684	685	3879	1897	2156	2170	1307	1812	1153	2734
Solyc07g066500.1.1	23	1	6	0	0	11	1	0	0	0	8
Solyc07g066510.2.1	3	25	12	0	0	2	16	0	10	0	0
Solyc07g066520.2.1	1610	380	154	592	222	121	870	165	1949	249	1156
Solyc07g066530.2.1	582	130	54	273	75	76	395	127	494	87	555
Solyc07g066540.1.1	116	27	68	108	20	36	92	2	18	24	28
Solyc07g066550.2.1	240	83	574	5276	5219	2915	322	2319	510	3544	2612
Solyc07g066560.1.1	208	231	55	62	2	4	227	22	151	58	150
Solyc07g066570.2.1	5754	2624	1157	504	4	2	7829	22	3643	2	1559
Solyc07g066580.2.1	5583	1479	1908	12001	5206	4532	4955	5913	5842	5555	7517
Solyc07g066590.1.1	0	1	5	0	0	0	0	0	0	0	0
Solyc07g066600.2.1	47010	7746	3806	39405	16844	16142	27536	10073	27631	13745	24826
Solyc07g066610.2.1	40109	4373	2586	15802	15988	5725	24078	5134	15927	13778	14236
Solyc07g066620.2.1	2026	268	215	733	701	477	1039	683	1245	833	1399
Solyc07g066630.2.1	6437	1602	1612	17186	3727	4015	6186	2186	3671	3644	9044
Solyc07g066640.2.1	32	7	28	306	62	84	10	52	8	31	15
Solyc07g066650.2.1	5128	1787	1486	4475	4073	3359	5682	4506	6017	4666	6256
Solyc07g066660.2.1	2154	362	367	1442	983	725	1224	821	1384	495	1729
Solyc07g066670.2.1	721	269	100	160	124	591	995	236	1366	141	1275
Solyc07g066680.1.1	2	0	0	4	0	0	0	0	0	0	0
Solyc08g005000.2.1	135	6	115	36	109	104	135	94	122	140	105
Solyc08g005010.2.1	5315	1394	1010	3592	2611	1848	5823	1629	5284	2238	4833
Solyc08g005020.2.1	3676	1489	913	481	412	336	2892	368	1537	254	2515
Solyc08g005030.1.1	336	120	70	190	170	95	233	125	279	119	357
Solyc08g005040.1.1	0	1	0	0	0	0	1	0	0	0	0
Solyc08g005050.2.1	25347	7496	2516	13542	11194	5239	12224	5572	11048	7428	12019
Solyc08g005060.2.1	1643	288	95	153	39	64	356	43	265	40	613
Solyc08g005070.2.1	10198	1788	962	6784	876	752	3880	569	2282	1038	2967
Solyc08g005080.1.1	0	0	0	0	0	0	0	0	0	0	1
Solyc08g005090.1.1	466	90	64	170	12	12	689	12	95	10	152
Solyc08g005100.2.1	1808	389	340	498	248	370	2046	146	792	212	1603
Solyc08g005110.1.1	0	1	0	0	0	12	0	0	0	0	0
Solyc08g005120.2.1	901	619	82	8	2	3	62	2	82	0	159
Solyc08g005130.1.1	97	10	69	32	34	24	94	60	78	98	126
Solyc08g005140.2.1	460	75	49	150	40	48	247	95	242	61	565
Solyc08g005150.2.1	1602	436	200	1392	907	685	821	510	908	662	1273
Solyc08g005160.1.1	0	0	108	344	20	28	570	20	8	68	133
Solyc08g005170.2.1	1408	481	333	1576	1855	1580	1499	1678	1683	1942	1788
Solyc08g005180.1.1	0	0	0	2	0	0	0	0	0	0	0
Solyc08g005190.2.1	2418	1351	857	2165	2927	2984	4105	4334	4200	2397	4029
Solyc08g005200.2.1	1355	206	208	1268	402	264	1029	364	554	402	714
Solyc08g005210.2.1	320	206	160	340	225	200	588	192	148	172	222
Solyc08g005220.2.1	1552	277	182	942	496	214	1641	258	520	414	888
Solyc08g005230.2.1	12154	2912	1793	9392	4391	3507	6909	2811	6050	3646	10200
Solyc08g005240.1.1	200	22	8	140	78	35	34	30	183	114	74
Solyc08g005250.2.1	136	49	29	50	22	3	82	5	67	41	49
Solyc08g005260.1.1	223	91	40	44	70	45	339	12	99	17	98
Solyc08g005270.2.1	13447	2923	1378	8928	3174	3553	5997	3134	7944	3346	14126
Solyc08g005280.1.1	1069	120	29	366	86	33	114	14	156	40	228
Solyc08g005290.2.1	1951	496	288	951	1058	1217	970	926	1719	1240	1855
Solyc08g005300.1.1	2434	1441	1013	1248	657	622	4593	469	1519	409	1778
Solyc08g005310.2.1	2220	434	472	2581	1727	1623	2127	1372	2051	1981	2252
Solyc08g005320.2.1	17	17	46	203	44	70	140	80	210	120	114
Solyc08g005330.1.1	2	0	4	0	16	23	24	32	9	66	2
Solyc08g005340.1.1	0	0	0	0	0	0	0	0	0	0	0
Solyc08g005350.2.1	3202	402	57	151	38	59	137	148	1128	85	1510
Solyc08g005360.1.1	56	86	2	26	0	2	1	0	13	0	24
Solyc08g005370.1.1	0	1	0	0	0	0	5	0	0	0	0
Solyc08g005380.1.1	6	1	0	0	0	0	3	0	1	0	0
Solyc08g005390.1.1	110	28	17	51	110	87	47	94	172	80	99
Solyc08g005400.2.1	1596	221	224	1087	799	748	895	469	1058	524	851
Solyc08g005410.2.1	0	0	0	0	0	0	0	0	0	0	0
Solyc08g005420.2.1	1069	288	103	436	185	120	577	566	812	182	292
Solyc08g005430.2.1	231	85	186	235	57	328	370	147	437	160	1207
Solyc08g005440.2.1	74	11	96	14	88	112	184	198	204	310	338
Solyc08g005450.1.1	5884	3143	901	3005	1620	1362	3912	1127	5013	1409	6066
Solyc08g005460.2.1	171	18	11	84	28	66	51	5	40	50	153
Solyc08g005470.2.1	5033	1152	547	3629	1099	1441	3574	1387	1830	1362	2977
Solyc08g005480.2.1	2	0	0	0	0	0	0	0	0	0	1
Solyc08g005490.2.1	22440	4225	1590	24908	7154	5868	9172	5361	13856	7065	7217
Solyc08g005500.2.1	35	15	21	0	0	4	42	3	27	11	32
Solyc08g005510.1.1	161	30	13	21	38	76	31	195	278	136	120
Solyc08g005520.2.1	783	261	203	672	284	250	1062	196	421	236	652
Solyc08g005530.2.1	110	173	17	0	0	1	77	5	69	4	71
Solyc08g005540.1.1	12	0	4	0	6	6	9	0	26	6	19
Solyc08g005550.2.1	39	1	7	20	0	0	15	4	8	0	6
Solyc08g005560.2.1	292	120	51	58	73	10	104	63	205	134	151
Solyc08g005570.2.1	1307	122	109	437	437	298	544	348	546	311	721
Solyc08g005580.2.1	114	3	28	2	4	0	177	2	28	10	61
Solyc08g005590.2.1	794	210	205	590	109	94	593	96	92	155	547
Solyc08g005600.2.1	0	0	0	0	0	0	0	0	0	0	0
Solyc08g005610.2.1	690	374	65	2151	172	244	390	550	288	668	298
Solyc08g005620.2.1	0	0	0	0	0	0	0	0	0	0	0
Solyc08g005630.2.1	96730	5141	3879	41266	11865	3052	14602	2338	8657	5198	16359
Solyc08g005640.2.1	5241	4732	1714	10598	74	28	6328	8	36	2	1299
Solyc08g005650.2.1	1504	3	3	0	2	0	10	4	0	0	68
Solyc08g005660.1.1	59	5	123	0	0	0	811	0	2	0	0
Solyc08g005670.2.1	124897	16620	6266	253	63	4	21025	10	0	2	8434
Solyc08g005680.2.1	243033	15857	45507	343948	12064	3966	192680	1775	11052	3027	38458
Solyc08g005690.1.1	221	15	8	0	10	6	43	0	9	2	96
Solyc08g005700.1.1	93	46	51	10	6	1	330	0	3	0	24
Solyc08g005710.2.1	45089	14001	5249	583	363	180	22782	233	304	56	15870
Solyc08g005720.2.1	14654	2187	936	12872	422	166	3679	106	310	28	2696
Solyc08g005750.1.1	0	0	0	0	0	0	0	0	0	0	0
Solyc08g005760.1.1	0	0	1	38	0	10	1	0	0	0	0
Solyc08g005770.2.1	10	60	25	9	0	0	105	0	0	0	3
Solyc08g005780.2.1	2514	274	238	1726	922	736	1041	652	1016	1010	1130
Solyc08g005790.2.1	22	75	9	0	48	12	254	2	8	2	253
Solyc08g005800.2.1	36694	5977	4874	42256	9589	6081	26029	2340	6557	6917	7779
Solyc08g005810.1.1	0	0	1	0	0	0	0	0	0	0	0
Solyc08g005820.1.1	0	0	0	0	0	0	0	0	0	0	0
Solyc08g005830.1.1	0	0	0	0	0	0	0	0	0	0	0
Solyc08g005840.1.1	0	0	0	0	0	0	0	0	0	0	0
Solyc08g005850.1.1	0	0	0	0	0	0	0	0	0	0	0
Solyc08g005860.2.1	981	178	97	624	427	274	318	240	360	335	513
Solyc08g005870.1.1	28	1	1	0	0	0	0	0	0	2	4
Solyc08g005880.2.1	4	0	14	0	0	2	1	8	10	10	8
Solyc08g005890.2.1	574	39	12	0	0	0	8	0	0	0	42
Solyc08g005900.2.1	1508	561	409	870	728	686	1566	726	1101	1080	934
Solyc08g005910.2.1	5392	2498	1906	4011	2935	2880	6393	4807	4248	4824	7037
Solyc08g005920.2.1	368	208	49	26	22	10	128	4	14	8	304
