Geneid	PI127826_F1	Elite_02	PI127826	F2-127	F2-151	F2-28	F2-411	F2-445	F2-73
mRNA:Solyc11g020320.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g020330.1.1	0	186	0	0	88	0	6	272	2
mRNA:Solyc11g020340.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g150113.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g020350.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g020360.3.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g020363.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g020365.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g020367.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g020370.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g020380.3.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g020390.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g020400.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g020420.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g020430.3.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g020433.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g020437.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g020450.3.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g020460.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g020470.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g020475.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g020490.3.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g020500.3.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g020503.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g020507.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g020510.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g020520.3.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g020530.3.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g020540.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g020550.2.1	0	1	0	0	13	0	0	5	2
mRNA:Solyc11g150114.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g020570.1.1	2	6	0	0	2	2	2	0	0
mRNA:Solyc11g020575.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g020580.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g020590.2.1	1230	1432	1112	342	840	597	573	923	844
mRNA:Solyc11g020600.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g020610.3.1	2961	7579	3960	1012	1015	3004	1966	1570	2049
mRNA:Solyc11g020620.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g020630.1.1	667	5137	35	1	25	722	178	135	137
mRNA:Solyc11g020640.3.1	2260	17827	71	1	119	3088	617	495	492
mRNA:Solyc11g020660.1.1	0	0	0	0	0	1	0	0	0
mRNA:Solyc11g020670.1.1	1254	444	76	150	2586	123	861	1806	572
mRNA:Solyc11g020690.1.1	4	0	6	0	0	0	0	0	0
mRNA:Solyc11g020710.2.1	73	79	38	90	162	73	112	97	89
mRNA:Solyc11g020720.1.1	70	142	58	42	125	70	90	73	94
mRNA:Solyc11g020730.1.1	51	96	88	33	56	41	54	67	29
mRNA:Solyc11g020760.3.1	449	352	618	467	366	376	357	204	354
mRNA:Solyc11g020770.3.1	452	440	637	409	489	362	397	273	416
mRNA:Solyc11g020780.2.1	3337	2180	943	1914	2972	2523	2735	2915	2044
mRNA:Solyc11g020785.1.1	0	2	0	0	0	0	0	0	0
mRNA:Solyc11g020810.2.1	3393	4312	2254	3034	3317	2928	2889	2509	2806
mRNA:Solyc11g020820.2.1	609	310	231	287	636	164	336	227	313
mRNA:Solyc11g020823.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g020827.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g020840.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g020843.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g020847.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g020850.3.1	0	0	0	0	0	0	0	8	0
mRNA:Solyc11g020860.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g020870.3.1	1111	1352	1362	863	670	1018	640	956	846
mRNA:Solyc11g020873.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g150115.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g020877.1.1	1967	2985	1754	54	624	408	362	941	384
mRNA:Solyc11g020900.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g020905.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g020910.3.1	963	1203	634	522	834	674	657	881	569
mRNA:Solyc11g020930.1.1	2	0	0	0	2	3	5	1	0
mRNA:Solyc11g020950.3.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g020955.1.1	6	72	0	0	105	67	163	8	46
mRNA:Solyc11g020960.2.1	131	181	0	12	12	85	92	96	5
mRNA:Solyc11g020970.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g020975.1.1	35	28	1	0	93	0	45	85	13
mRNA:Solyc11g020990.3.1	0	0	0	0	0	2	0	0	0
mRNA:Solyc11g020995.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g021010.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g021020.1.1	3392	0	5430	12	16	114	8	6	100
mRNA:Solyc11g021040.3.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g021050.1.1	0	0	0	0	0	0	0	2	0
mRNA:Solyc11g021060.2.1	2160	54824	0	0	4322	10104	14932	36971	43358
mRNA:Solyc11g021063.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g021067.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g021080.3.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g021090.3.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g021100.2.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g021110.3.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g021120.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g021160.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g021180.2.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g021190.2.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g021195.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g021210.2.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g021213.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g021215.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g021217.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g021220.2.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g021230.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g021233.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g021237.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g021240.3.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g021260.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g021270.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g021280.2.1	0	0	3	0	0	0	0	0	0
mRNA:Solyc11g021300.2.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g021310.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g021360.3.1	154	190	0	0	1584	221	229	284	325
mRNA:Solyc11g021363.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g021365.2.1	337	798	28	24	145	140	142	249	122
mRNA:Solyc11g022380.3.1	3281	3038	4402	2337	2819	2613	2852	2645	2962
mRNA:Solyc11g150116.1.1	0	1	0	0	0	0	0	2	4
mRNA:Solyc11g022390.2.1	1982	2396	1645	1510	1226	1559	1486	1223	1427
mRNA:Solyc11g022400.1.1	1084	1065	444	218	1319	774	972	1590	1046
mRNA:Solyc11g022410.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g022420.3.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g022430.3.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g022450.1.1	384	523	537	328	244	403	449	367	364
mRNA:Solyc11g022460.3.1	2848	3939	4776	2433	1967	2818	3038	2981	2680
mRNA:Solyc11g022465.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g022470.2.1	2513	1879	2109	1870	1995	1698	1862	2184	1829
mRNA:Solyc11g022480.1.1	0	0	1	0	0	0	0	4	0
mRNA:Solyc11g022490.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g022500.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g022530.3.1	13	18	16	10	103	35	58	18	43
mRNA:Solyc11g022540.3.1	2786	6159	8298	3519	1971	3764	3436	3451	2783
mRNA:Solyc11g022590.1.1	3318	38035	822	161	1343	5178	8317	27282	14819
mRNA:Solyc11g022600.2.1	330	444	433	222	221	274	269	352	244
mRNA:Solyc11g022610.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g022620.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g050710.2.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g050730.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g050735.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g050760.2.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g050770.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g050790.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g050800.1.1	2	0	0	0	169	0	31	54	31
mRNA:Solyc11g050810.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g050820.1.1	12	6	0	0	1	0	1	2	3
mRNA:Solyc11g050840.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g050850.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g050855.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g050880.2.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g050890.2.1	82	90	2	0	215	27	71	100	66
mRNA:Solyc11g050900.2.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g050930.1.1	20	0	0	10	4	10	6	4	10
mRNA:Solyc11g050960.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g050990.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g051000.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g051010.3.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g051015.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g051020.3.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g051030.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g150137.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g051060.2.1	76	2	8	84	4	70	32	26	20
mRNA:Solyc11g051090.1.1	0	0	0	0	0	6	0	0	0
mRNA:Solyc11g051100.3.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g150138.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g051120.3.1	0	3	0	0	0	0	0	0	0
mRNA:Solyc11g051123.1.1	0	0	0	0	6	1	3	18	1
mRNA:Solyc11g150139.1.1	4	0	0	0	0	0	0	2	0
mRNA:Solyc11g051127.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g051160.2.1	25578	31082	18990	11120	13698	14462	17030	32321	19016
mRNA:Solyc11g051170.2.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g051171.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g051172.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g051173.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g051174.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g051176.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g051178.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g027800.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g027810.3.1	237	352	386	94	171	232	211	206	193
mRNA:Solyc11g027820.1.1	131	235	316	57	95	120	100	96	104
mRNA:Solyc11g027830.2.1	304	624	220	92	475	414	358	420	434
mRNA:Solyc11g027840.2.1	344	8	50	214	207	295	253	182	245
mRNA:Solyc11g027860.2.1	0	0	0	0	0	0	1	0	0
mRNA:Solyc11g027870.2.1	2240	4190	3717	623	1083	1209	1087	1568	1177
mRNA:Solyc11g027880.2.1	4901	9323	9510	2692	2638	3394	3521	5932	3938
mRNA:Solyc11g027887.2.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g027890.3.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g150117.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g027895.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g027897.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g027910.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g027920.2.1	1	0	0	0	0	0	0	0	0
mRNA:Solyc11g027930.2.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g027933.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g027935.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g027937.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g027980.3.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g150118.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g150119.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g150120.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g150121.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g150122.1.1	279	636	0	0	387	140	168	336	182
mRNA:Solyc11g028000.1.1	185	715	0	0	168	104	80	200	91
mRNA:Solyc11g028010.2.1	4599	5648	2803	2070	3578	3065	2959	3746	3487
mRNA:Solyc11g028020.3.1	6	0	0	0	0	0	4	0	0
mRNA:Solyc11g028025.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g028040.2.1	4	0	476	0	0	4	0	0	2
mRNA:Solyc11g028060.1.1	0	2	0	0	0	0	0	0	0
mRNA:Solyc11g028070.2.1	2	0	32	0	34	0	2	4	6
mRNA:Solyc11g028080.2.1	1536	1456	1741	426	674	461	713	696	724
mRNA:Solyc11g028090.3.1	8	0	4	4	0	0	0	0	0
mRNA:Solyc11g028100.2.1	6305	8920	5441	2986	4729	6165	5247	6245	4863
mRNA:Solyc11g028105.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g028110.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g028120.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g028140.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g028160.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g028165.1.1	94	63	0	0	549	0	176	189	111
mRNA:Solyc11g028170.3.1	59	46	0	0	237	0	71	107	61
mRNA:Solyc11g150123.1.1	411	663	0	0	918	0	346	427	253
mRNA:Solyc11g028180.1.1	158	200	0	0	382	0	174	224	121
mRNA:Solyc11g150124.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g150125.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g028200.1.1	6	32	3	1	0	1	0	0	0
mRNA:Solyc11g028210.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g028213.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g028217.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g028270.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g028310.3.1	1	9	12	0	23	6	19	19	2
mRNA:Solyc11g150126.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g028320.1.1	17	12	0	6	29	0	11	19	10
mRNA:Solyc11g028325.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g028330.2.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g028340.3.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g028350.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g028355.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g030380.2.1	3525	4051	1796	639	2748	390	1680	3059	1929
mRNA:Solyc11g030383.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g030387.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g030390.2.1	3966	3343	2916	1610	2289	1982	1810	2762	2389
mRNA:Solyc11g030470.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g150127.1.1	272	694	0	0	479	188	195	279	245
mRNA:Solyc11g030550.3.1	532	1040	0	0	1053	282	374	686	496
mRNA:Solyc11g030553.1.1	2	0	1	0	0	0	0	0	0
mRNA:Solyc11g030555.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g030557.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g030560.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g030570.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g030580.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g030590.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g030600.3.1	3002	3157	1609	1603	4840	2515	2965	2903	1708
mRNA:Solyc11g030640.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g030645.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g030700.1.1	210	320	342	74	260	198	231	317	190
mRNA:Solyc11g030710.2.1	1005	1030	1381	408	984	673	826	1001	672
mRNA:Solyc11g030720.2.1	2366	5141	7311	1207	1054	3351	1673	1561	2371
mRNA:Solyc11g030730.2.1	279	92	19	234	116	96	136	184	98
mRNA:Solyc11g030760.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g030770.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g030780.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g030790.3.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g030800.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g030810.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g030820.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g030830.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g030840.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g030850.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g030860.3.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g030880.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g030890.3.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g030900.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g030910.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g030915.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g030920.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g030930.3.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g030935.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g030940.3.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g030950.2.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g150128.1.1	0	0	0	0	5	0	0	0	0
mRNA:Solyc11g150129.1.1	0	12	0	0	7	0	0	5	0
mRNA:Solyc11g031950.1.1	38	388	242	108	78	375	275	373	132
mRNA:Solyc11g031960.2.1	63	355	4	2	27	135	62	100	92
mRNA:Solyc11g031970.2.1	219	214	60	36	266	146	164	226	192
mRNA:Solyc11g031980.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g032010.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g032020.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g032025.1.1	0	0	0	0	2	0	0	0	0
mRNA:Solyc11g032040.3.1	11	0	0	0	2	0	5	5	0
mRNA:Solyc11g032045.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g032050.2.1	26	76	16	2	2	19	12	26	0
mRNA:Solyc11g032060.3.1	4	0	10	14	0	2	8	6	0
mRNA:Solyc11g032065.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g032070.3.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g032090.3.1	366	31	372	311	79	229	334	67	168
mRNA:Solyc11g032100.2.1	24	87	0	16	28	51	28	26	2
mRNA:Solyc11g032110.1.1	2	0	0	0	10	0	0	0	0
mRNA:Solyc11g032120.2.1	38	6	0	0	51	11	22	23	15
mRNA:Solyc11g032130.3.1	284	236	398	86	496	175	300	181	220
mRNA:Solyc11g032140.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g032160.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g032170.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g032180.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g032190.1.1	54	88	0	0	207	55	82	113	69
mRNA:Solyc11g032200.2.1	2096	1302	2703	1418	1322	1409	1318	1774	1631
mRNA:Solyc11g032220.2.1	18	0	0	0	0	2	3	0	0
mRNA:Solyc11g032230.3.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g033250.3.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g033260.2.1	702	609	956	644	676	903	582	604	906
mRNA:Solyc11g033270.2.1	7419	7672	8189	6817	12162	7250	9225	10152	7712
mRNA:Solyc11g033280.2.1	5128	6597	5975	3733	3943	4447	4322	5425	4142
mRNA:Solyc11g033281.1.1	8	59	0	0	76	0	27	108	12
mRNA:Solyc11g033282.1.1	1490	2645	2260	1511	1906	2064	2078	2537	1606
mRNA:Solyc11g033283.1.1	1703	4623	2059	649	2609	2747	2873	3963	2249
mRNA:Solyc11g033284.1.1	1142	1614	888	478	882	983	846	874	1129
mRNA:Solyc11g033286.1.1	0	0	3	0	0	0	0	0	0
mRNA:Solyc11g033288.1.1	8201	11490	15084	4443	4175	6824	5953	5667	6147
mRNA:Solyc11g045690.3.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g045680.3.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g045670.3.1	802	662	409	494	701	484	601	625	600
mRNA:Solyc11g045675.1.1	0	0	0	12	0	0	0	0	0
mRNA:Solyc11g045640.1.1	0	0	0	3	0	0	0	0	0
mRNA:Solyc11g150136.1.1	12	109	0	0	31	15	31	30	43
mRNA:Solyc11g045610.2.1	403	810	833	354	1214	744	1005	1150	838
mRNA:Solyc11g045615.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g045570.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g045560.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g045550.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g045540.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g045530.3.1	73	101	6	60	8	166	72	184	183
mRNA:Solyc11g045520.2.1	0	46	8	8	0	65	10	0	25
mRNA:Solyc11g045510.3.1	689	1268	99	6	975	339	432	715	449
mRNA:Solyc11g045480.3.1	717	1253	88	49	1452	383	646	1120	696
mRNA:Solyc11g045460.3.1	0	0	0	1	1	1	5	4	4
mRNA:Solyc11g045450.3.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g045440.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g045430.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g045435.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g045410.1.1	0	0	0	0	12	2	1	2	0
mRNA:Solyc11g045400.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g045390.3.1	186	174	165	99	163	122	184	142	154
mRNA:Solyc11g045370.1.1	862	898	938	422	878	610	674	613	593
mRNA:Solyc11g045360.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g045350.2.1	2715	2267	1358	1579	3111	1729	1936	2753	2243
mRNA:Solyc11g045340.3.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g045330.2.1	653	1178	74	57	759	348	24	878	232
mRNA:Solyc11g045332.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g045334.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g045336.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g045338.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g045320.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g045310.3.1	641	906	688	488	899	716	700	662	607
mRNA:Solyc11g045290.1.1	70	69	0	1	69	20	53	33	43
mRNA:Solyc11g045270.3.1	420	381	300	208	473	281	305	374	388
mRNA:Solyc11g045260.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g045250.1.1	491	255	82	225	344	286	352	537	420
mRNA:Solyc11g045230.2.1	106	93	741	36	48	133	78	49	50
mRNA:Solyc11g045220.2.1	536	620	636	186	618	325	430	715	425
mRNA:Solyc11g045225.1.1	1012	1252	10	0	483	151	629	669	377
mRNA:Solyc11g045210.2.1	632	1090	642	90	619	398	393	672	510
mRNA:Solyc11g045215.1.1	311	289	200	132	174	269	235	134	232
mRNA:Solyc11g045180.3.1	452	341	285	250	364	505	419	226	383
mRNA:Solyc11g045160.3.1	1801	1995	1970	1415	2296	1476	1950	1467	1747
mRNA:Solyc11g045140.1.1	138	207	140	111	108	116	87	78	99
mRNA:Solyc11g045130.2.1	5790	6214	9345	2578	3809	3947	4136	5094	4007
mRNA:Solyc11g045120.3.1	2813	2807	2171	819	2092	1365	2135	2245	1962
mRNA:Solyc11g045125.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g045110.3.1	72	81	11	8	73	115	108	81	50
mRNA:Solyc11g045100.2.1	1201	957	1095	232	733	561	406	377	606
mRNA:Solyc11g045040.2.1	324	359	216	98	543	177	329	225	158
mRNA:Solyc11g045030.2.1	202	495	544	122	140	262	123	160	167
mRNA:Solyc11g045020.1.1	118	55	84	68	56	65	66	60	89
mRNA:Solyc11g045000.1.1	334	127	435	270	211	257	219	180	273
mRNA:Solyc11g044990.1.1	80	29	121	78	56	38	51	32	47
mRNA:Solyc11g044980.1.1	121	45	137	112	84	70	82	57	73
mRNA:Solyc11g044960.3.1	634	373	795	632	352	469	514	270	505
mRNA:Solyc11g044940.1.1	780	1652	2115	950	1388	1745	1565	1770	1133
mRNA:Solyc11g044943.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g044947.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g044930.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g044933.1.1	477	311	0	0	192	115	140	141	78
mRNA:Solyc11g044937.1.1	722	420	0	0	520	242	241	383	217
mRNA:Solyc11g044920.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc11g044910.2.1	10406	375	16	698	758	901	297	1200	2055
mRNA:Solyc11g044900.2.1	3140	1646	4357	1647	1373	1655	1621	1337	1493
mRNA:Solyc11g044880.3.1	2795	6278	3373	2071	4307	4437	3448	3849	5570
mRNA:Solyc11g044870.2.1	1560	2045	2176	432	1297	954	904	1229	930
mRNA:Solyc11g044875.1.1	0	0	0	0	0	0	0	1	0
mRNA:Solyc11g044860.3.1	5	3	0	0	10	0	0	25	2
